,dino_bin
2018062142,0
2018062143,0
2018062144,0
2018062145,0
2018062146,0
2018062147,0
2018062148,0
201806221,0
201806222,0
201806223,0
201806224,1
201806225,0
201806226,0
201806227,0
201806228,1
201806229,0
2018062210,0
2018062211,0
2018062212,0
2018062213,1
2018062214,1
2018062215,0
2018062216,0
2018062217,0
2018062218,0
2018062219,0
2018062220,0
2018062221,0
2018062222,0
2018062223,0
2018062224,0
2018062225,0
2018062226,0
2018062227,0
2018062228,0
2018062229,0
2018062230,0
2018062231,0
2018062232,0
2018062233,0
2018062234,0
2018062235,0
2018062236,0
2018062237,0
2018062238,0
2018062239,0
2018062240,0
2018062241,0
2018062242,1
2018062243,1
2018062244,0
2018062245,0
2018062246,0
2018062247,0
2018062248,0
201806231,0
201806232,0
201806233,0
201806234,0
201806235,0
201806236,0
201806237,1
201806238,0
201806239,0
2018062310,0
2018062311,0
2018062312,0
2018062313,0
2018062314,0
2018062315,1
2018062316,1
2018062317,0
2018062318,1
2018062319,1
2018062320,1
2018062321,0
2018062322,0
2018062323,0
2018062324,0
2018062325,0
2018062326,0
2018062327,0
2018062328,0
2018062329,0
2018062330,0
2018062331,0
2018062332,0
2018062333,0
2018062334,0
2018062335,0
2018062336,0
2018062337,1
2018062338,0
2018062339,0
2018062340,0
2018062341,0
2018062342,0
2018062343,0
2018062344,0
2018062345,1
2018062346,1
2018062347,0
2018062348,0
201806241,0
201806242,0
201806243,1
201806244,0
201806245,0
201806246,0
201806247,0
201806248,0
201806249,0
2018062410,0
2018062411,0
2018062412,0
2018062413,0
2018062414,1
2018062415,1
2018062416,0
2018062417,0
2018062418,0
2018062419,0
2018062420,0
2018062421,0
2018062422,0
2018062423,0
2018062424,0
2018062425,0
2018062426,0
2018062427,0
2018062428,0
2018062429,0
2018062430,0
2018062431,0
2018062432,0
2018062433,0
2018062434,0
2018062435,0
2018062436,0
2018062437,0
2018062438,0
2018062439,1
2018062440,1
2018062441,1
2018062442,0
2018062443,1
2018062444,0
2018062445,1
2018062446,0
2018062447,0
2018062448,0
201806251,1
201806252,0
201806253,0
201806254,0
201806255,0
201806256,0
201806257,0
201806258,0
201806259,0
2018062510,0
2018062511,0
2018062512,0
2018062513,0
2018062514,0
2018062515,0
2018062516,0
2018062517,1
2018062518,0
2018062519,0
2018062520,0
2018062521,0
2018062522,0
2018062523,0
2018062524,0
2018062525,0
2018062526,0
2018062527,0
2018062528,0
2018062529,0
2018062530,0
2018062531,0
2018062532,0
2018062533,0
2018062534,0
2018062535,0
2018062536,1
2018062537,1
2018062538,1
2018062539,0
2018062540,0
2018062541,0
2018062542,0
2018062543,0
2018062544,0
2018062545,0
2018062546,0
2018062547,0
2018062548,0
201806261,0
201806262,1
201806263,1
201806264,0
201806265,0
201806266,0
201806267,0
201806268,0
201806269,0
2018062610,0
2018062611,0
2018062612,0
2018062613,0
2018062614,0
2018062615,0
2018062616,0
2018062617,1
2018062618,0
2018062619,0
2018062620,0
2018062621,0
2018062622,0
2018062623,0
2018062624,0
2018062625,0
2018062626,0
2018062627,0
2018062628,0
2018062629,0
2018062630,0
2018062631,0
2018062632,0
2018062633,0
2018062634,0
2018062635,0
2018062636,0
2018062637,0
2018062638,0
2018062639,0
2018062640,1
2018062641,1
2018062642,1
2018062643,0
2018062644,0
2018062645,0
2018062646,0
2018062647,0
2018062648,1
201806271,1
201806272,1
201806273,1
201806274,0
201806275,0
201806276,0
201806277,0
201806278,0
201806279,0
2018062710,0
2018062711,1
2018062712,0
2018062713,0
2018062714,1
2018062715,1
2018062716,1
2018062717,1
2018062718,0
2018062719,0
2018062720,0
2018062721,0
2018062722,0
2018062723,0
2018062724,0
2018062725,0
2018062726,0
2018062727,0
2018062728,0
2018062729,0
2018062730,0
2018062731,0
2018062732,0
2018062733,0
2018062734,0
2018062735,0
2018062736,0
2018062737,0
2018062738,0
2018062739,0
2018062740,0
2018062741,0
2018062742,0
2018062743,0
2018062744,0
2018062745,0
2018062746,0
2018062747,0
2018062748,0
201806281,1
201806282,0
201806283,0
201806284,0
201806285,0
201806286,0
201806287,0
201806288,0
201806289,0
2018062810,0
2018062811,0
2018062812,1
2018062813,1
2018062814,0
2018062815,0
2018062816,0
2018062817,0
2018062818,0
2018062819,0
2018062820,0
2018062821,0
2018062822,0
2018062823,0
2018062824,0
2018062825,0
2018062826,0
2018062827,0
2018062828,0
2018062829,0
2018062830,0
2018062831,0
2018062832,0
2018062833,0
2018062834,0
2018062835,0
2018062836,0
2018062837,0
2018062838,0
2018062839,0
2018062840,1
2018062841,0
2018062842,1
2018062843,0
2018062844,0
2018062845,0
2018062846,0
2018062847,0
2018062848,0
201806291,0
201806292,1
201806293,1
201806294,0
201806295,0
201806296,0
201806297,0
201806298,0
201806299,0
2018062910,0
2018062911,0
2018062912,0
2018062913,1
2018062914,1
2018062915,1
2018062916,1
2018062917,0
2018062918,0
2018062919,0
2018062920,0
2018062921,0
2018062922,0
2018062923,0
2018062924,0
2018062925,0
2018062926,0
2018062927,0
2018062928,0
2018062929,0
2018062930,0
2018062931,0
2018062932,0
2018062933,0
2018062934,0
2018062935,0
2018062936,0
2018062937,0
2018062938,0
2018062939,0
2018062940,0
2018062941,0
2018062942,0
2018062943,0
2018062944,0
2018062945,0
2018062946,1
2018062947,1
2018062948,0
201806301,0
201806302,0
201806303,0
201806304,0
201806305,0
201806306,0
201806307,0
201806308,0
201806309,0
2018063010,0
2018063011,0
2018063012,1
2018063013,0
2018063014,0
2018063015,0
2018063016,0
2018063017,0
2018063018,0
2018063019,0
2018063020,0
2018063021,0
2018063022,0
2018063023,0
2018063024,0
2018063025,0
2018063026,0
2018063027,0
2018063028,0
2018063029,0
2018063030,0
2018063031,0
2018063032,0
2018063033,0
2018063034,0
2018063035,0
2018063036,0
2018063037,0
2018063038,0
2018063039,0
2018063040,0
2018063041,0
2018063042,0
2018063043,0
2018063044,0
2018063045,0
2018063046,0
2018063047,0
2018063048,0
201807011,0
201807012,0
201807013,1
201807014,0
201807015,0
201807016,0
201807017,0
201807018,0
201807019,1
2018070110,0
2018070111,0
2018070112,0
2018070113,0
2018070114,0
2018070115,1
2018070116,1
2018070117,0
2018070118,1
2018070119,1
2018070120,0
2018070121,0
2018070122,0
2018070123,0
2018070124,0
2018070125,0
2018070126,0
2018070127,0
2018070128,0
2018070129,0
2018070130,0
2018070131,0
2018070132,0
2018070133,0
2018070134,0
2018070135,0
2018070136,0
2018070137,1
2018070138,1
2018070139,1
2018070140,1
2018070141,1
2018070142,1
2018070143,1
2018070144,0
2018070145,1
2018070146,0
2018070147,0
2018070148,0
201807021,0
201807022,0
201807023,0
201807024,0
201807025,0
201807026,0
201807027,1
201807028,1
201807029,0
2018070210,0
2018070211,0
2018070212,0
2018070213,0
2018070214,0
2018070215,0
2018070216,0
2018070217,0
2018070218,0
2018070219,0
2018070220,0
2018070221,0
2018070222,0
2018070223,1
2018070224,0
2018070225,0
2018070226,0
2018070227,1
2018070228,0
2018070229,0
2018070230,0
2018070231,0
2018070232,0
2018070233,0
2018070234,1
2018070235,1
2018070236,0
2018070237,1
2018070238,0
2018070239,1
2018070240,0
2018070241,0
2018070242,0
2018070243,1
2018070244,0
2018070245,0
2018070246,0
2018070247,0
2018070248,0
201807031,0
201807032,0
201807033,0
201807034,0
201807035,0
201807036,0
201807037,0
201807038,0
201807039,0
2018070310,0
2018070311,0
2018070312,1
2018070313,0
2018070314,0
2018070315,1
2018070316,1
2018070317,1
2018070318,0
2018070319,1
2018070320,0
2018070321,0
2018070322,0
2018070323,0
2018070324,0
2018070325,0
2018070326,0
2018070327,0
2018070328,1
2018070329,1
2018070330,1
2018070331,1
2018070332,1
2018070333,0
2018070334,1
2018070335,1
2018070336,1
2018070337,0
2018070338,1
2018070339,0
2018070340,1
2018070341,0
2018070342,1
2018070343,1
2018070344,1
2018070345,1
2018070346,0
2018070347,0
2018070348,0
201807041,0
201807042,1
201807043,0
201807044,0
201807045,0
201807046,0
201807047,0
201807048,0
201807049,0
2018070410,0
2018070411,0
2018070412,0
2018070413,0
2018070414,0
2018070415,1
2018070416,0
2018070417,1
2018070418,0
2018070419,0
2018070420,0
2018070421,0
2018070422,0
2018070423,0
2018070424,0
2018070425,0
2018070426,0
2018070427,0
2018070428,0
2018070429,0
2018070430,0
2018070431,0
2018070432,0
2018070433,0
2018070434,1
2018070435,0
2018070436,0
2018070437,0
2018070438,1
2018070439,0
2018070440,1
2018070441,0
2018070442,0
2018070443,0
2018070444,0
2018070445,1
2018070446,0
2018070447,0
2018070448,0
201807051,0
201807052,0
201807053,0
201807054,0
201807055,0
201807056,0
201807057,0
201807058,0
201807059,0
2018070510,0
2018070511,0
2018070512,0
2018070513,0
2018070514,0
2018070515,0
2018070516,0
2018070517,0
2018070518,0
2018070519,1
2018070520,0
2018070521,0
2018070522,1
2018070523,1
2018070524,0
2018070525,1
2018070526,1
2018070527,0
2018070528,0
2018070529,0
2018070530,0
2018070531,0
2018070532,0
2018070533,0
2018070534,0
2018070535,1
2018070536,0
2018070537,0
2018070538,1
2018070539,0
2018070540,0
2018070541,0
2018070542,0
2018070543,0
2018070544,0
2018070545,0
2018070546,0
2018070547,0
2018070548,1
201807061,1
201807062,1
201807063,1
201807064,0
201807065,0
201807066,0
201807067,0
201807068,0
201807069,0
2018070610,0
2018070611,0
2018070612,0
2018070613,0
2018070614,0
2018070615,1
2018070616,1
2018070617,1
2018070618,0
2018070619,0
2018070620,0
2018070621,0
2018070622,0
2018070623,0
2018070624,0
2018070625,0
2018070626,0
2018070627,0
2018070628,0
2018070629,0
2018070630,0
2018070631,0
2018070632,0
2018070633,0
2018070634,1
2018070635,1
2018070636,0
2018070637,0
2018070638,0
2018070639,0
2018070640,0
2018070641,0
2018070642,1
2018070643,1
2018070644,0
2018070645,1
2018070646,0
2018070647,0
2018070648,0
201807071,1
201807072,0
201807073,0
201807074,0
201807075,1
201807076,0
201807077,0
201807078,0
201807079,1
2018070710,0
2018070711,0
2018070712,0
2018070713,0
2018070714,1
2018070715,1
2018070716,1
2018070717,1
2018070718,1
2018070719,1
2018070720,1
2018070721,0
2018070722,0
2018070723,0
2018070724,0
2018070725,0
2018070726,0
2018070727,0
2018070728,0
2018070729,0
2018070730,0
2018070731,0
2018070732,1
2018070733,1
2018070734,1
2018070735,1
2018070736,1
2018070737,1
2018070738,1
2018070739,0
2018070740,1
2018070741,1
2018070742,1
2018070743,1
2018070744,1
2018070745,1
2018070746,0
2018070747,0
2018070748,0
201807081,0
201807082,0
201807083,0
201807084,0
201807085,0
201807086,0
201807087,0
201807088,1
201807089,1
2018070810,0
2018070811,0
2018070812,0
2018070813,0
2018070814,1
2018070815,1
2018070816,0
2018070817,0
2018070818,0
2018070819,0
2018070820,0
2018070821,0
2018070822,0
2018070823,0
2018070824,0
2018070825,0
2018070826,0
2018070827,0
2018070828,0
2018070829,0
2018070830,0
2018070831,0
2018070832,0
2018070833,0
2018070834,0
2018070835,0
2018070836,0
2018070837,0
2018070838,0
2018070839,1
2018070840,1
2018070841,1
2018070842,1
2018070843,0
2018070844,0
2018070845,1
2018070846,0
2018070847,0
2018070848,0
201807091,0
201807092,0
201807093,1
201807094,0
201807095,1
201807096,0
201807097,0
201807098,0
201807099,1
2018070910,0
2018070911,0
2018070912,1
2018070913,0
2018070914,0
2018070915,0
2018070916,1
2018070917,0
2018070918,0
2018070919,1
2018070920,1
2018070921,1
2018070922,1
2018070923,1
2018070924,0
2018070925,1
2018070926,0
2018070927,0
2018070928,0
2018070929,0
2018070930,0
2018070931,0
2018070932,0
2018070933,0
2018070934,0
2018070935,0
2018070936,0
2018070937,0
2018070938,0
2018070939,0
2018070940,1
2018070941,0
2018070942,0
2018070943,0
2018070944,0
2018070945,0
2018070946,0
2018070947,0
2018070948,0
201807101,0
201807102,1
201807103,0
201807104,0
201807105,0
201807106,0
201807107,0
201807108,0
201807109,0
2018071010,0
2018071011,1
2018071012,1
2018071013,1
2018071014,0
2018071015,0
2018071016,0
2018071017,0
2018071018,0
2018071019,0
2018071020,1
2018071021,0
2018071022,0
2018071023,0
2018071024,0
2018071025,0
2018071026,0
2018071027,0
2018071028,0
2018071029,0
2018071030,0
2018071031,0
2018071032,0
2018071033,0
2018071034,0
2018071035,0
2018071036,0
2018071037,0
2018071038,0
2018071039,0
2018071040,0
2018071041,0
2018071042,1
2018071043,1
2018071044,0
2018071045,1
2018071046,0
2018071047,0
2018071048,0
201807111,0
201807112,0
201807113,0
201807114,0
201807115,0
201807116,1
201807117,1
201807118,0
201807119,0
2018071110,0
2018071111,1
2018071112,0
2018071113,0
2018071114,0
2018071115,1
2018071116,1
2018071117,1
2018071118,1
2018071119,0
2018071120,0
2018071121,0
2018071122,0
2018071123,0
2018071124,0
2018071125,0
2018071126,0
2018071127,0
2018071128,0
2018071129,0
2018071130,0
2018071131,0
2018071132,0
2018071133,0
2018071134,0
2018071135,0
2018071136,0
2018071137,0
2018071138,0
2018071139,0
2018071140,1
2018071141,1
2018071142,1
2018071143,1
2018071144,1
2018071145,1
2018071146,0
2018071147,0
2018071148,1
201807121,1
201807122,0
201807123,0
201807124,0
201807125,0
201807126,0
201807127,0
201807128,0
201807129,0
2018071210,0
2018071211,0
2018071212,0
2018071213,0
2018071214,0
2018071215,1
2018071216,1
2018071217,0
2018071218,0
2018071219,1
2018071220,0
2018071221,0
2018071222,0
2018071223,0
2018071224,0
2018071225,0
2018071226,0
2018071227,1
2018071228,1
2018071229,0
2018071230,0
2018071231,0
2018071232,0
2018071233,0
2018071234,0
2018071235,0
2018071236,0
2018071237,0
2018071238,0
2018071239,0
2018071240,0
2018071241,1
2018071242,1
2018071243,1
2018071244,0
2018071245,1
2018071246,0
2018071247,1
2018071248,1
201807131,0
201807132,0
201807133,1
201807134,0
201807135,0
201807136,0
201807137,0
201807138,0
201807139,0
2018071310,0
2018071311,0
2018071312,1
2018071313,1
2018071314,0
2018071315,1
2018071316,1
2018071317,1
2018071318,1
2018071319,1
2018071320,0
2018071321,0
2018071322,1
2018071323,1
2018071324,0
2018071325,1
2018071326,1
2018071327,0
2018071328,0
2018071329,0
2018071330,0
2018071331,0
2018071332,1
2018071333,1
2018071334,1
2018071335,1
2018071336,0
2018071337,0
2018071338,0
2018071339,1
2018071340,0
2018071341,1
2018071342,0
2018071343,0
2018071344,0
2018071345,0
2018071346,0
2018071347,0
2018071348,0
201807141,0
201807142,0
201807143,0
201807144,0
201807145,0
201807146,0
201807147,0
201807148,0
201807149,0
2018071410,0
2018071411,0
2018071412,0
2018071413,0
2018071414,0
2018071415,0
2018071416,0
2018071417,0
2018071418,0
2018071419,0
2018071420,0
2018071421,1
2018071422,0
2018071423,1
2018071424,0
2018071425,0
2018071426,0
2018071427,0
2018071428,0
2018071429,1
2018071430,1
2018071431,1
2018071432,0
2018071433,1
2018071434,1
2018071435,0
2018071436,1
2018071437,1
2018071438,1
2018071439,1
2018071440,1
2018071441,0
2018071442,0
2018071443,0
2018071444,1
2018071445,1
2018071446,0
2018071447,0
2018071448,0
201807151,0
201807152,0
201807153,1
201807154,0
201807155,1
201807156,1
201807157,0
201807158,0
201807159,1
2018071510,0
2018071511,0
2018071512,0
2018071513,0
2018071514,0
2018071515,0
2018071516,0
2018071517,0
2018071518,0
2018071519,0
2018071520,0
2018071521,0
2018071522,0
2018071523,0
2018071524,0
2018071525,0
2018071526,0
2018071527,0
2018071528,0
2018071529,0
2018071530,0
2018071531,0
2018071532,0
2018071533,1
2018071534,1
2018071535,1
2018071536,1
2018071537,1
2018071538,0
2018071539,0
2018071540,0
2018071541,0
2018071542,0
2018071543,0
2018071544,0
2018071545,0
2018071546,0
2018071547,0
2018071548,0
201807161,1
201807162,0
201807163,0
201807164,0
201807165,0
201807166,0
201807167,0
201807168,0
201807169,1
2018071610,1
2018071611,0
2018071612,1
2018071613,1
2018071614,0
2018071615,0
2018071616,0
2018071617,1
2018071618,0
2018071619,1
2018071620,0
2018071621,0
2018071622,0
2018071623,0
2018071624,0
2018071625,0
2018071626,0
2018071627,1
2018071628,1
2018071629,1
2018071630,0
2018071631,0
2018071632,1
2018071633,1
2018071634,1
2018071635,0
2018071636,0
2018071637,0
2018071638,1
2018071639,0
2018071640,0
2018071641,1
2018071642,0
2018071643,1
2018071644,0
2018071645,0
2018071646,0
2018071647,0
2018071648,0
201807171,1
201807172,0
201807173,0
201807174,0
201807175,0
201807176,0
201807177,0
201807178,0
201807179,0
2018071710,0
2018071711,0
2018071712,0
2018071713,0
2018071714,0
2018071715,0
2018071716,0
2018071717,0
2018071718,0
2018071719,0
2018071720,0
2018071721,0
2018071722,0
2018071723,0
2018071724,0
2018071725,1
2018071726,1
2018071727,0
2018071728,0
2018071729,0
2018071730,0
2018071731,0
2018071732,0
2018071733,0
2018071734,0
2018071735,1
2018071736,1
2018071737,0
2018071738,0
2018071739,0
2018071740,0
2018071741,0
2018071742,0
2018071743,0
2018071744,0
2018071745,0
2018071746,0
2018071747,0
2018071748,0
201807181,0
201807182,0
201807183,0
201807184,1
201807185,0
201807186,0
201807187,0
201807188,0
201807189,0
2018071810,0
2018071811,0
2018071812,1
2018071813,0
2018071814,0
2018071815,0
2018071816,0
2018071817,0
2018071818,0
2018071819,0
2018071820,0
2018071821,0
2018071822,0
2018071823,0
2018071824,0
2018071825,1
2018071826,0
2018071827,0
2018071828,0
2018071829,0
2018071830,0
2018071831,0
2018071832,0
2018071833,0
2018071834,0
2018071835,0
2018071836,0
2018071837,0
2018071838,0
2018071839,0
2018071840,0
2018071841,0
2018071842,0
2018071843,0
2018071844,0
2018071845,0
2018071846,0
2018071847,0
2018071848,1
201807191,1
201807192,0
201807193,0
201807194,0
201807195,0
201807196,0
201807197,0
201807198,0
201807199,0
2018071910,0
2018071911,0
2018071912,1
2018071913,0
2018071914,0
2018071915,0
2018071916,0
2018071917,1
2018071918,0
2018071919,0
2018071920,0
2018071921,0
2018071922,0
2018071923,0
2018071924,0
2018071925,1
2018071926,0
2018071927,0
2018071928,0
2018071929,0
2018071930,0
2018071931,0
2018071932,0
2018071933,0
2018071934,0
2018071935,0
2018071936,0
2018071937,0
2018071938,0
2018071939,0
2018071940,0
2018071941,0
2018071942,0
2018071943,0
2018071944,0
2018071945,0
2018071946,0
2018071947,0
2018071948,0
201807201,0
201807202,0
201807203,0
201807204,0
201807205,0
201807206,0
201807207,0
201807208,0
201807209,0
2018072010,0
2018072011,0
2018072012,0
2018072013,0
2018072014,0
2018072015,0
2018072016,0
2018072017,0
2018072018,0
2018072019,1
2018072020,1
2018072021,0
2018072022,0
2018072023,0
2018072024,0
2018072025,0
2018072026,0
2018072027,0
2018072028,0
2018072029,0
2018072030,0
2018072031,0
2018072032,0
2018072033,0
2018072034,0
2018072035,0
2018072036,1
2018072037,0
2018072038,1
2018072039,0
2018072040,0
2018072041,0
2018072042,0
2018072043,0
2018072044,0
2018072045,0
2018072046,0
2018072047,0
2018072048,0
201807211,0
201807212,1
201807213,1
201807214,0
201807215,1
201807216,0
201807217,0
201807218,0
201807219,0
2018072110,0
2018072111,0
2018072112,0
2018072113,0
2018072114,0
2018072115,0
2018072116,0
2018072117,0
2018072118,0
2018072119,0
2018072120,0
2018072121,0
2018072122,0
2018072123,0
2018072124,0
2018072125,0
2018072126,0
2018072127,0
2018072128,0
2018072129,0
2018072130,0
2018072131,0
2018072132,0
2018072133,0
2018072134,0
2018072135,0
2018072136,0
2018072137,1
2018072138,0
2018072139,1
2018072140,0
2018072141,0
2018072142,0
2018072143,0
2018072144,0
2018072145,1
2018072146,0
2018072147,0
2018072148,0
201807221,0
201807222,0
201807223,0
201807224,0
201807225,0
201807226,0
201807227,0
201807228,0
201807229,0
2018072210,0
2018072211,0
2018072212,0
2018072213,0
2018072214,0
2018072215,1
2018072216,0
2018072217,0
2018072218,0
2018072219,0
2018072220,0
2018072221,0
2018072222,0
2018072223,0
2018072224,0
2018072225,0
2018072226,0
2018072227,0
2018072228,0
2018072229,0
2018072230,0
2018072231,0
2018072232,0
2018072233,0
2018072234,0
2018072235,0
2018072236,0
2018072237,0
2018072238,0
2018072239,0
2018072240,1
2018072241,1
2018072242,1
2018072243,0
2018072244,1
2018072245,0
2018072246,0
2018072247,0
2018072248,0
201807231,1
201807232,0
201807233,0
201807234,0
201807235,0
201807236,0
201807237,0
201807238,0
201807239,0
2018072310,0
2018072311,0
2018072312,0
2018072313,0
2018072314,0
2018072315,1
2018072316,0
2018072317,0
2018072318,0
2018072319,0
2018072320,0
2018072321,0
2018072322,0
2018072323,1
2018072324,1
2018072325,1
2018072326,1
2018072327,1
2018072328,1
2018072329,1
2018072330,1
2018072331,0
2018072332,0
2018072333,0
2018072334,1
2018072335,0
2018072336,1
2018072337,0
2018072338,0
2018072339,1
2018072340,0
2018072341,0
2018072342,0
2018072343,0
2018072344,0
2018072345,0
2018072346,0
2018072347,0
2018072348,0
201807241,0
201807242,0
201807243,0
201807244,0
201807245,0
201807246,0
201807247,0
201807248,0
201807249,0
2018072410,0
2018072411,0
2018072412,0
2018072413,0
2018072414,0
2018072415,0
2018072416,1
2018072417,1
2018072418,0
2018072419,0
2018072420,1
2018072421,0
2018072422,0
2018072423,0
2018072424,0
2018072425,0
2018072426,0
2018072427,0
2018072428,0
2018072429,0
2018072430,0
2018072431,0
2018072432,0
2018072433,0
2018072434,0
2018072435,0
2018072436,0
2018072437,0
2018072438,0
2018072439,0
2018072440,0
2018072441,0
2018072442,0
2018072443,0
2018072444,0
2018072445,0
2018072446,0
2018072447,0
2018072448,0
201807251,0
201807252,0
201807253,1
201807254,0
201807255,0
201807256,0
201807257,0
201807258,0
201807259,0
2018072510,0
2018072511,0
2018072512,0
2018072513,0
2018072514,0
2018072515,0
2018072516,0
2018072517,0
2018072518,0
2018072519,1
2018072520,0
2018072521,0
2018072522,0
2018072523,0
2018072524,0
2018072525,1
2018072526,1
2018072527,0
2018072528,0
2018072529,1
2018072530,0
2018072531,0
2018072532,0
2018072533,0
2018072534,1
2018072535,0
2018072536,1
2018072537,1
2018072538,1
2018072539,1
2018072540,1
2018072541,0
2018072542,0
2018072543,0
2018072544,0
2018072545,0
2018072546,0
2018072547,0
2018072548,0
201807261,0
201807262,0
201807263,0
201807264,0
201807265,0
201807266,0
201807267,0
201807268,0
201807269,0
2018072610,0
2018072611,1
2018072612,0
2018072613,1
2018072614,1
2018072615,0
2018072616,0
2018072617,0
2018072618,0
2018072619,0
2018072620,0
2018072621,0
2018072622,0
2018072623,0
2018072624,0
2018072625,1
2018072626,1
2018072627,1
2018072628,1
2018072629,1
2018072630,1
2018072631,1
2018072632,1
2018072633,1
2018072634,1
2018072635,1
2018072636,1
2018072637,1
2018072638,0
2018072639,0
2018072640,0
2018072641,0
2018072642,1
2018072643,1
2018072644,1
2018072645,0
2018072646,1
2018072647,0
2018072648,0
201807271,1
201807272,0
201807273,0
201807274,0
201807275,0
201807276,0
201807277,0
201807278,0
201807279,0
2018072710,0
2018072711,0
2018072712,0
2018072713,1
2018072714,0
2018072715,1
2018072716,0
2018072717,1
2018072718,1
2018072719,1
2018072720,1
2018072721,0
2018072722,0
2018072723,0
2018072724,0
2018072725,0
2018072726,1
2018072727,0
2018072728,0
2018072729,1
2018072730,1
2018072731,1
2018072732,1
2018072733,0
2018072734,0
2018072735,1
2018072736,1
2018072737,0
2018072738,0
2018072739,1
2018072740,1
2018072741,1
2018072742,1
2018072743,1
2018072744,0
2018072745,0
2018072746,1
2018072747,0
2018072748,0
201807281,0
201807282,0
201807283,0
201807284,0
201807285,0
201807286,0
201807287,0
201807288,0
201807289,0
2018072810,0
2018072811,0
2018072812,0
2018072813,0
2018072814,0
2018072815,0
2018072816,0
2018072817,0
2018072818,0
2018072819,0
2018072820,1
2018072821,0
2018072822,0
2018072823,0
2018072824,0
2018072825,0
2018072826,0
2018072827,1
2018072828,0
2018072829,1
2018072830,1
2018072831,1
2018072832,1
2018072833,1
2018072834,1
2018072835,1
2018072836,1
2018072837,0
2018072838,1
2018072839,1
2018072840,1
2018072841,1
2018072842,1
2018072843,1
2018072844,1
2018072845,0
2018072846,1
2018072847,1
2018072848,1
201807291,0
201807292,0
201807293,0
201807294,0
201807295,0
201807296,0
201807297,0
201807298,0
201807299,0
2018072910,0
2018072911,0
2018072912,0
2018072913,0
2018072914,0
2018072915,0
2018072916,0
2018072917,1
2018072918,1
2018072919,0
2018072920,0
2018072921,1
2018072922,1
2018072923,0
2018072924,0
2018072925,0
2018072926,0
2018072927,0
2018072928,0
2018072929,0
2018072930,0
2018072931,0
2018072932,0
2018072933,0
2018072934,0
2018072935,1
2018072936,0
2018072937,0
2018072938,0
2018072939,0
2018072940,0
2018072941,0
2018072942,0
2018072943,0
2018072944,0
2018072945,0
2018072946,0
2018072947,0
2018072948,0
201807301,0
201807302,1
201807303,0
201807304,0
201807305,0
201807306,0
201807307,0
201807308,0
201807309,1
2018073010,0
2018073011,0
2018073012,0
2018073013,1
2018073014,0
2018073015,1
2018073016,1
2018073017,1
2018073018,1
2018073019,0
2018073020,0
2018073021,1
2018073022,1
2018073023,0
2018073024,0
2018073025,1
2018073026,1
2018073027,0
2018073028,1
2018073029,0
2018073030,0
2018073031,0
2018073032,0
2018073033,0
2018073034,0
2018073035,0
2018073036,0
2018073037,0
2018073038,0
2018073039,0
2018073040,0
2018073041,0
2018073042,0
2018073043,0
2018073044,0
2018073045,0
2018073046,0
2018073047,0
2018073048,1
201807311,1
201807312,1
201807313,1
201807314,1
201807315,1
201807316,1
201807317,1
201807318,1
201807319,1
2018073110,1
2018073111,1
2018073112,1
2018073113,1
2018073114,0
2018073115,1
2018073116,0
2018073117,0
2018073118,0
2018073119,0
2018073120,0
2018073121,0
2018073122,0
2018073123,0
2018073124,0
2018073125,0
2018073126,0
2018073127,0
2018073128,0
2018073129,0
2018073130,0
2018073131,0
2018073132,1
2018073133,0
2018073134,0
2018073135,0
2018073136,1
2018073137,1
2018073138,1
2018073139,0
2018073140,0
2018073141,1
2018073142,0
2018073143,1
2018073144,1
2018073145,1
2018073146,0
2018073147,0
2018073148,0
201808011,1
201808012,0
201808013,0
201808014,0
201808015,0
201808016,0
201808017,0
201808018,0
201808019,0
2018080110,0
2018080111,1
2018080112,0
2018080113,0
2018080114,0
2018080115,1
2018080116,1
2018080117,1
2018080118,0
2018080119,1
2018080120,0
2018080121,0
2018080122,1
2018080123,0
2018080124,0
2018080125,0
2018080126,0
2018080127,0
2018080128,0
2018080129,0
2018080130,0
2018080131,0
2018080132,0
2018080133,0
2018080134,0
2018080135,0
2018080136,0
2018080137,0
2018080138,0
2018080139,0
2018080140,0
2018080141,1
2018080142,1
2018080143,1
2018080144,1
2018080145,1
2018080146,0
2018080147,0
2018080148,0
201808021,1
201808022,0
201808023,0
201808024,0
201808025,0
201808026,0
201808027,0
201808028,0
201808029,0
2018080210,0
2018080211,0
2018080212,0
2018080213,0
2018080214,0
2018080215,0
2018080216,0
2018080217,0
2018080218,0
2018080219,0
2018080220,0
2018080221,0
2018080222,1
2018080223,0
2018080224,0
2018080225,0
2018080226,0
2018080227,0
2018080228,0
2018080229,0
2018080230,0
2018080231,0
2018080232,0
2018080233,0
2018080234,1
2018080235,1
2018080236,1
2018080237,1
2018080238,1
2018080239,1
2018080240,1
2018080241,1
2018080242,0
2018080243,0
2018080244,1
2018080245,1
2018080246,0
2018080247,0
2018080248,0
201808031,0
201808032,0
201808033,0
201808034,0
201808035,0
201808036,0
201808037,0
201808038,0
201808039,0
2018080310,0
2018080311,0
2018080312,0
2018080313,0
2018080314,0
2018080315,1
2018080316,1
2018080317,1
2018080318,1
2018080319,1
2018080320,0
2018080321,0
2018080322,0
2018080323,1
2018080324,0
2018080325,0
2018080326,1
2018080327,0
2018080328,0
2018080329,1
2018080330,0
2018080331,1
