,Offers
2016062546,45.0
2016062547,140.0
2016062548,140.0
2016062601,140.0
2016062602,75.0
2016062603,75.0
2016062604,75.0
2016062605,44.5
2016062606,44.5
2016062607,44.5
2016062608,75.0
2016062609,75.0
2016062610,75.0
2016062611,75.0
2016062612,75.0
2016062613,160.0
2016062614,160.0
2016062615,95.0
2016062616,140.0
2016062617,110.0
2016062618,140.0
2016062619,140.0
2016062620,140.0
2016062621,140.0
2016062622,140.0
2016062623,140.0
2016062624,140.0
2016062625,140.0
2016062626,
2016062627,
2016062628,
2016062629,140.0
2016062630,140.0
2016062631,140.0
2016062632,85.0
2016062633,150.0
2016062634,160.0
2016062635,160.0
2016062636,160.0
2016062637,160.0
2016062638,160.0
2016062639,160.0
2016062640,150.0
2016062641,60.0
2016062642,
2016062643,39.0
2016062644,140.0
2016062645,110.0
2016062646,
2016062647,140.0
2016062648,48.98
2016062701,85.0
2016062702,140.0
2016062703,75.0
2016062704,75.0
2016062705,70.0
2016062706,70.0
2016062707,70.0
2016062708,140.0
2016062709,75.0
2016062710,75.0
2016062711,160.0
2016062712,160.0
2016062713,140.0
2016062714,85.0
2016062715,140.0
2016062716,140.0
2016062717,89.0
2016062718,44.45
2016062719,
2016062720,
2016062721,48.0
2016062722,110.0
2016062723,140.0
2016062724,
2016062725,54.75
2016062726,41.85
2016062727,41.85
2016062728,41.85
2016062729,41.72
2016062730,140.0
2016062731,140.0
2016062732,150.0
2016062733,150.0
2016062734,150.0
2016062735,150.0
2016062736,109.0
2016062737,110.0
2016062738,150.0
2016062739,160.0
2016062740,110.0
2016062741,150.0
2016062742,160.0
2016062743,150.0
2016062744,140.0
2016062745,110.0
2016062746,51.0
2016062747,160.0
2016062748,37.0
2016062801,140.0
2016062802,
2016062803,39.0
2016062804,
2016062805,140.0
2016062806,140.0
2016062807,
2016062808,
2016062809,
2016062810,44.0
2016062811,
2016062812,140.0
2016062813,160.0
2016062814,47.49
2016062815,39.95
2016062816,140.0
2016062817,140.0
2016062818,
2016062819,40.0
2016062820,
2016062821,
2016062822,35.0
2016062823,39.0
2016062824,
2016062825,39.95
2016062826,70.0
2016062827,70.0
2016062828,
2016062829,110.0
2016062830,110.0
2016062831,140.0
2016062832,140.0
2016062833,140.0
2016062834,170.0
2016062835,140.0
2016062836,140.0
2016062837,140.0
2016062838,140.0
2016062839,140.0
2016062840,140.0
2016062841,140.0
2016062842,70.0
2016062843,140.0
2016062844,70.0
2016062845,70.0
2016062846,52.0
2016062847,120.0
2016062848,85.0
2016062901,140.0
2016062902,85.0
2016062903,85.0
2016062904,85.0
2016062905,85.0
2016062906,85.0
2016062907,85.0
2016062908,85.0
2016062909,85.0
2016062910,85.0
2016062911,85.0
2016062912,85.0
2016062913,155.0
2016062914,140.0
2016062915,600.0
2016062916,110.0
2016062917,110.0
2016062918,110.0
2016062919,129.0
2016062920,110.0
2016062921,79.0
2016062922,79.0
2016062923,129.0
2016062924,109.9
2016062925,109.9
2016062926,109.9
2016062927,109.9
2016062928,79.0
2016062929,79.0
2016062930,79.0
2016062931,140.0
2016062932,140.0
2016062933,140.0
2016062934,140.0
2016062935,140.0
2016062936,160.0
2016062937,140.0
2016062938,140.0
2016062939,140.0
2016062940,140.0
2016062941,95.0
2016062942,95.0
2016062943,110.0
2016062944,60.0
2016062945,60.0
2016062946,49.95
2016062947,120.0
2016062948,120.0
2016063001,120.0
2016063002,43.95
2016063003,46.0
2016063004,40.0
2016063005,
2016063006,
2016063007,
2016063008,160.0
2016063009,
2016063010,36.0
2016063011,160.0
2016063012,160.0
2016063013,110.0
2016063014,124.0
2016063015,150.0
2016063016,150.0
2016063017,150.0
2016063018,86.0
2016063019,140.0
2016063020,
2016063021,124.0
2016063022,140.0
2016063023,140.0
2016063024,
2016063025,
2016063026,
2016063027,
2016063028,
2016063029,35.0
2016063030,110.0
2016063031,
2016063032,110.0
2016063033,48.45
2016063034,140.0
2016063035,140.0
2016063036,110.0
2016063037,140.0
2016063038,110.0
2016063039,140.0
2016063040,140.0
2016063041,110.0
2016063042,110.0
2016063043,110.0
2016063044,140.0
2016063045,62.5
2016063046,140.0
2016063047,87.0
2016063048,87.0
2016070101,87.0
2016070102,87.0
2016070103,140.0
2016070104,140.0
2016070105,87.0
2016070106,87.0
2016070107,87.0
2016070108,87.0
2016070109,87.0
2016070110,87.0
2016070111,87.0
2016070112,87.0
2016070113,87.0
2016070114,87.0
2016070115,140.0
2016070116,140.0
2016070117,160.0
2016070118,139.0
2016070119,160.0
2016070120,129.0
2016070121,129.0
2016070122,110.0
2016070123,110.0
2016070124,110.0
2016070125,
2016070126,
2016070127,41.5
2016070128,39.0
2016070129,69.64
2016070130,69.64
2016070131,69.64
2016070132,110.0
2016070133,84.25
2016070134,110.0
2016070135,84.25
2016070136,44.0
2016070137,110.0
2016070138,110.0
2016070139,140.0
2016070140,140.0
2016070141,129.0
2016070142,125.0
2016070143,125.0
2016070144,125.0
2016070145,140.0
2016070146,129.0
2016070147,125.0
2016070148,124.0
2016070201,124.0
2016070202,124.0
2016070203,140.0
2016070204,124.0
2016070205,140.0
2016070206,124.0
2016070207,124.0
2016070208,160.0
2016070209,124.0
2016070210,140.0
2016070211,124.0
2016070212,142.0
2016070213,124.0
2016070214,160.0
2016070215,124.0
2016070216,124.0
2016070217,88.0
2016070218,88.0
2016070219,84.25
2016070220,72.5
2016070221,72.5
2016070222,72.5
2016070223,108.0
2016070224,108.0
2016070225,72.5
2016070226,72.5
2016070227,72.5
2016070228,54.0
2016070229,54.0
2016070230,54.0
2016070231,110.0
2016070232,54.0
2016070233,110.0
2016070234,140.0
2016070235,110.0
2016070236,150.0
2016070237,100.0
2016070238,160.0
2016070239,160.0
2016070240,160.0
2016070241,160.0
2016070242,160.0
2016070243,160.0
2016070244,160.0
2016070245,160.0
2016070246,108.0
2016070247,125.0
2016070248,125.0
2016070301,125.0
2016070302,125.0
2016070303,125.0
2016070304,125.0
2016070305,160.0
2016070306,125.0
2016070307,125.0
2016070308,125.0
2016070309,125.0
2016070310,125.0
2016070311,125.0
2016070312,125.0
2016070313,140.0
2016070314,125.0
2016070315,125.0
2016070316,160.0
2016070317,84.25
2016070318,140.0
2016070319,140.0
2016070320,59.95
2016070321,110.0
2016070322,110.0
2016070323,84.25
2016070324,84.25
2016070325,73.2
2016070326,102.0
2016070327,80.0
2016070328,73.2
2016070329,55.45
2016070330,80.0
2016070331,
2016070332,
2016070333,
2016070334,110.0
2016070335,110.0
2016070336,140.0
2016070337,140.0
2016070338,160.0
2016070339,160.0
2016070340,325.0
2016070341,325.0
2016070342,325.0
2016070343,160.0
2016070344,160.0
2016070345,160.0
2016070346,125.0
2016070347,160.0
2016070348,160.0
2016070401,140.0
2016070402,124.0
2016070403,124.0
2016070404,124.0
2016070405,124.0
2016070406,124.0
2016070407,124.0
2016070408,124.0
2016070409,140.0
2016070410,124.0
2016070411,124.0
2016070412,124.0
2016070413,160.0
2016070414,110.0
2016070415,110.0
2016070416,60.0
2016070417,
2016070418,
2016070419,110.0
2016070420,45.0
2016070421,
2016070422,40.0
2016070423,
2016070424,72.0
2016070425,
2016070426,110.0
2016070427,110.0
2016070428,110.0
2016070429,110.0
2016070430,84.25
2016070431,72.0
2016070432,160.0
2016070433,110.0
2016070434,160.0
2016070435,203.0
2016070436,203.0
2016070437,203.0
2016070438,160.0
2016070439,138.0
2016070440,110.0
2016070441,85.0
2016070442,110.0
2016070443,110.0
2016070444,60.0
2016070445,150.0
2016070446,110.0
2016070447,120.0
2016070448,120.0
2016070501,140.0
2016070502,160.0
2016070503,160.0
2016070504,86.0
2016070505,86.0
2016070506,86.0
2016070507,86.0
2016070508,86.0
2016070509,86.0
2016070510,86.0
2016070511,86.0
2016070512,140.0
2016070513,160.0
2016070514,110.0
2016070515,109.0
2016070516,109.0
2016070517,129.0
2016070518,110.0
2016070519,
2016070520,110.0
2016070521,55.0
2016070522,110.0
2016070523,129.0
2016070524,129.0
2016070525,110.0
2016070526,60.0
2016070527,54.5
2016070528,54.5
2016070529,110.0
2016070530,110.0
2016070531,35.0
2016070532,53.45
2016070533,
2016070534,140.0
2016070535,140.0
2016070536,110.0
2016070537,110.0
2016070538,110.0
2016070539,140.0
2016070540,129.0
2016070541,129.0
2016070542,51.55
2016070543,129.0
2016070544,110.0
2016070545,110.0
2016070546,110.0
2016070547,160.0
2016070548,120.0
2016070601,140.0
2016070602,
2016070603,160.0
2016070604,160.0
2016070605,54.0
2016070606,54.0
2016070607,54.0
2016070608,59.0
2016070609,48.2
2016070610,160.0
2016070611,160.0
2016070612,160.0
2016070613,125.0
2016070614,125.0
2016070615,129.0
2016070616,129.0
2016070617,109.0
2016070618,109.0
2016070619,110.0
2016070620,110.0
2016070621,39.0
2016070622,
2016070623,110.0
2016070624,110.0
2016070625,74.49
2016070626,129.0
2016070627,110.0
2016070628,129.0
2016070629,110.0
2016070630,110.0
2016070631,
2016070632,
2016070633,
2016070634,110.0
2016070635,84.5
2016070636,84.5
2016070637,
2016070638,
2016070639,55.0
2016070640,110.0
2016070641,85.0
2016070642,160.0
2016070643,65.0
2016070644,65.0
2016070645,65.0
2016070646,110.0
2016070647,59.0
2016070648,120.0
2016070701,120.0
2016070702,59.0
2016070703,59.0
2016070704,59.0
2016070705,62.5
2016070706,53.0
2016070707,400.0
2016070708,87.0
2016070709,87.0
2016070710,70.0
2016070711,87.0
2016070712,140.0
2016070713,110.0
2016070714,110.0
2016070715,109.0
2016070716,109.0
2016070717,140.0
2016070718,140.0
2016070719,109.0
2016070720,109.0
2016070721,109.0
2016070722,75.0
2016070723,110.0
2016070724,110.0
2016070725,140.0
2016070726,140.0
2016070727,84.5
2016070728,84.5
2016070729,75.0
2016070730,160.0
2016070731,160.0
2016070732,160.0
2016070733,160.0
2016070734,150.0
2016070735,138.0
2016070736,119.95
2016070737,110.0
2016070738,170.0
2016070739,87.0
2016070740,110.0
2016070741,109.0
2016070742,109.0
2016070743,110.0
2016070744,140.0
2016070745,140.0
2016070746,110.0
2016070747,140.0
2016070748,140.0
2016070801,140.0
2016070802,140.0
2016070803,160.0
2016070804,140.0
2016070805,140.0
2016070806,140.0
2016070807,140.0
2016070808,140.0
2016070809,140.0
2016070810,84.89
2016070811,160.0
2016070812,60.0
2016070813,75.0
2016070814,75.0
2016070815,109.0
2016070816,160.0
2016070817,108.0
2016070818,325.0
2016070819,110.0
2016070820,108.0
2016070821,108.0
2016070822,108.0
2016070823,70.0
2016070824,70.0
2016070825,
2016070826,110.0
2016070827,140.0
2016070828,110.0
2016070829,140.0
2016070830,140.0
2016070831,60.0
2016070832,60.0
2016070833,65.0
2016070834,140.0
2016070835,140.0
2016070836,65.0
2016070837,109.0
2016070838,140.0
2016070839,140.0
2016070840,110.0
2016070841,110.0
2016070842,110.0
2016070843,74.7
2016070844,109.0
2016070845,110.0
2016070846,66.86
2016070847,109.0
2016070848,109.0
2016070901,52.0
2016070902,52.0
2016070903,160.0
2016070904,140.0
2016070905,125.0
2016070906,140.0
2016070907,140.0
2016070908,87.0
2016070909,140.0
2016070910,87.0
2016070911,87.0
2016070912,87.0
2016070913,87.0
2016070914,160.0
2016070915,87.0
2016070916,110.0
2016070917,140.0
2016070918,140.0
2016070919,140.0
2016070920,140.0
2016070921,140.0
2016070922,140.0
2016070923,140.0
2016070924,140.0
2016070925,140.0
2016070926,140.0
2016070927,140.0
2016070928,69.7
2016070929,69.7
2016070930,69.7
2016070931,75.0
2016070932,140.0
2016070933,140.0
2016070934,88.0
2016070935,88.0
2016070936,88.0
2016070937,88.0
2016070938,88.0
2016070939,110.0
2016070940,88.0
2016070941,140.0
2016070942,110.0
2016070943,55.0
2016070944,81.4
2016070945,81.4
2016070946,81.4
2016070947,81.4
2016070948,120.0
2016071001,140.0
2016071002,95.0
2016071003,81.4
2016071004,87.0
2016071005,87.0
2016071006,87.0
2016071007,87.0
2016071008,125.0
2016071009,95.0
2016071010,81.4
2016071011,87.0
2016071012,84.5
2016071013,140.0
2016071014,95.0
2016071015,87.0
2016071016,87.0
2016071017,140.0
2016071018,110.0
2016071019,87.0
2016071020,70.0
2016071021,70.0
2016071022,70.0
2016071023,70.0
2016071024,69.0
2016071025,69.0
2016071026,140.0
2016071027,140.0
2016071028,140.0
2016071029,140.0
2016071030,140.0
2016071031,140.0
2016071032,140.0
2016071033,140.0
2016071034,140.0
2016071035,140.0
2016071036,150.0
2016071037,81.25
2016071038,110.0
2016071039,109.0
2016071040,110.0
2016071041,110.0
2016071042,140.0
2016071043,140.0
2016071044,110.0
2016071045,81.25
2016071046,110.0
2016071047,120.0
2016071048,87.0
2016071101,87.0
2016071102,85.0
2016071103,85.0
2016071104,85.0
2016071105,85.0
2016071106,85.0
2016071107,140.0
2016071108,85.0
2016071109,85.0
2016071110,140.0
2016071111,160.0
2016071112,140.0
2016071113,160.0
2016071114,109.0
2016071115,107.0
2016071116,110.0
2016071117,140.0
2016071118,110.0
2016071119,110.0
2016071120,109.0
2016071121,92.3
2016071122,92.3
2016071123,110.0
2016071124,92.3
2016071125,92.3
2016071126,92.3
2016071127,110.0
2016071128,85.0
2016071129,110.0
2016071130,48.99
2016071131,110.0
2016071132,140.0
2016071133,110.0
2016071134,95.0
2016071135,160.0
2016071136,160.0
2016071137,150.0
2016071138,110.0
2016071139,110.0
2016071140,110.0
2016071141,110.0
2016071142,140.0
2016071143,140.0
2016071144,150.0
2016071145,110.0
2016071146,125.0
2016071147,120.0
2016071148,120.0
2016071201,120.0
2016071202,120.0
2016071203,120.0
2016071204,140.0
2016071205,140.0
2016071206,120.0
2016071207,120.0
2016071208,140.0
2016071209,160.0
2016071210,160.0
2016071211,140.0
2016071212,160.0
2016071213,160.0
2016071214,150.0
2016071215,150.0
2016071216,140.0
2016071217,109.0
2016071218,110.0
2016071219,110.0
2016071220,110.0
2016071221,109.0
2016071222,109.0
2016071223,110.0
2016071224,109.0
2016071225,150.0
2016071226,98.0
2016071227,109.0
2016071228,109.0
2016071229,109.0
2016071230,75.0
2016071231,75.0
2016071232,140.0
2016071233,140.0
2016071234,150.0
2016071235,170.0
2016071236,140.0
2016071237,170.0
2016071238,140.0
2016071239,140.0
2016071240,140.0
2016071241,140.0
2016071242,140.0
2016071243,110.0
2016071244,110.0
2016071245,66.0
2016071246,66.0
2016071247,66.0
2016071248,66.0
2016071301,160.0
2016071302,65.0
2016071303,65.0
2016071304,60.0
2016071305,60.0
2016071306,60.0
2016071307,60.0
2016071308,60.0
2016071309,60.0
2016071310,60.0
2016071311,60.0
2016071312,60.0
2016071313,87.0
2016071314,87.0
2016071315,85.0
2016071316,85.0
2016071317,110.0
2016071318,140.0
2016071319,140.0
2016071320,110.0
2016071321,85.0
2016071322,110.0
2016071323,110.0
2016071324,110.0
2016071325,85.0
2016071326,85.0
2016071327,85.0
2016071328,85.0
2016071329,110.0
2016071330,59.95
2016071331,59.95
2016071332,140.0
2016071333,140.0
2016071334,140.0
2016071335,140.0
2016071336,140.0
2016071337,140.0
2016071338,140.0
2016071339,140.0
2016071340,150.0
2016071341,150.0
2016071342,140.0
2016071343,109.0
2016071344,60.5
2016071345,110.0
2016071346,110.0
2016071347,109.0
2016071348,35.0
2016071401,60.0
2016071402,
2016071403,
2016071404,54.0
2016071405,54.0
2016071406,70.0
2016071407,70.0
2016071408,60.0
2016071409,48.0
2016071410,52.55
2016071411,140.0
2016071412,70.0
2016071413,70.0
2016071414,109.0
2016071415,120.0
2016071416,99.0
2016071417,110.0
2016071418,110.0
2016071419,110.0
2016071420,109.0
2016071421,109.0
2016071422,66.0
2016071423,110.0
2016071424,108.0
2016071425,108.0
2016071426,110.0
2016071427,109.0
2016071428,87.0
2016071429,87.0
2016071430,87.0
2016071431,87.0
2016071432,87.0
2016071433,75.0
2016071434,109.0
2016071435,75.0
2016071436,84.5
2016071437,88.0
2016071438,140.0
2016071439,140.0
2016071440,110.0
2016071441,110.0
2016071442,110.0
2016071443,110.0
2016071444,110.0
2016071445,110.0
2016071446,85.0
2016071447,87.0
2016071448,64.0
2016071501,
2016071502,51.55
2016071503,51.55
2016071504,51.55
2016071505,51.55
2016071506,47.9
2016071507,55.0
2016071508,140.0
2016071509,85.0
2016071510,85.0
2016071511,51.55
2016071512,160.0
2016071513,160.0
2016071514,140.0
2016071515,109.0
2016071516,109.0
2016071517,110.0
2016071518,109.0
2016071519,110.0
2016071520,140.0
2016071521,170.0
2016071522,170.0
2016071523,91.0
2016071524,91.0
2016071525,91.0
2016071526,104.0
2016071527,94.89
2016071528,85.0
2016071529,85.0
2016071530,55.0
2016071531,65.0
2016071532,48.0
2016071533,48.0
2016071534,53.0
2016071535,53.0
2016071536,53.0
2016071537,60.0
2016071538,110.0
2016071539,110.0
2016071540,110.0
2016071541,70.0
2016071542,110.0
2016071543,110.0
2016071544,87.0
2016071545,87.0
2016071546,149.0
2016071547,149.0
2016071548,149.0
2016071601,140.0
2016071602,149.0
2016071603,149.0
2016071604,149.0
2016071605,149.0
2016071606,149.0
2016071607,149.0
2016071608,149.0
2016071609,149.0
2016071610,149.0
2016071611,149.0
2016071612,149.0
2016071613,149.0
2016071614,149.0
2016071615,149.0
2016071616,149.0
2016071617,149.0
2016071618,59.85
2016071619,54.95
2016071620,52.0
2016071621,52.0
2016071622,
2016071623,110.0
2016071624,110.0
2016071625,140.0
2016071626,110.0
2016071627,110.0
2016071628,110.0
2016071629,110.0
2016071630,110.0
2016071631,110.0
2016071632,69.95
2016071633,98.0
2016071634,110.0
2016071635,110.0
2016071636,110.0
2016071637,110.0
2016071638,110.0
2016071639,104.0
2016071640,94.89
2016071641,94.89
2016071642,94.89
2016071643,94.89
2016071644,110.0
2016071645,149.0
2016071646,149.0
2016071647,149.0
2016071648,149.0
2016071701,149.0
2016071702,149.0
2016071703,149.0
2016071704,149.0
2016071705,149.0
2016071706,149.0
2016071707,149.0
2016071708,149.0
2016071709,149.0
2016071710,149.0
2016071711,149.0
2016071712,149.0
2016071713,149.0
2016071714,149.0
2016071715,149.0
2016071716,160.0
2016071717,110.0
2016071718,85.0
2016071719,85.0
2016071720,85.0
2016071721,85.0
2016071722,85.0
2016071723,85.0
2016071724,85.0
2016071725,85.0
2016071726,110.0
2016071727,85.0
2016071728,85.0
2016071729,110.0
2016071730,58.5
2016071731,58.5
2016071732,110.0
2016071733,110.0
2016071734,110.0
2016071735,110.0
2016071736,104.0
2016071737,84.5
2016071738,130.0
2016071739,130.0
2016071740,120.0
2016071741,120.0
2016071742,120.0
2016071743,150.0
2016071744,170.0
2016071745,130.0
2016071746,85.0
2016071747,85.0
2016071748,85.05
2016071801,85.05
2016071802,85.0
2016071803,85.0
2016071804,85.0
2016071805,85.0
2016071806,85.0
2016071807,85.0
2016071808,85.0
2016071809,160.0
2016071810,85.0
2016071811,85.05
2016071812,149.0
2016071813,149.0
2016071814,149.0
2016071815,149.0
2016071816,149.0
2016071817,149.0
2016071818,149.0
2016071819,149.0
2016071820,149.0
2016071821,149.0
2016071822,149.0
2016071823,149.0
2016071824,149.0
2016071825,149.0
2016071826,149.0
2016071827,149.0
2016071828,149.0
2016071829,140.0
2016071830,87.0
2016071831,104.0
2016071832,110.0
2016071833,94.89
2016071834,150.0
2016071835,160.0
2016071836,160.0
2016071837,160.0
2016071838,170.0
2016071839,170.0
2016071840,170.0
2016071841,137.0
2016071842,170.0
2016071843,170.0
2016071844,110.0
2016071845,170.0
2016071846,85.0
2016071847,137.0
2016071848,98.75
2016071901,87.0
2016071902,54.95
2016071903,140.0
2016071904,63.0
2016071905,63.0
2016071906,57.95
2016071907,87.0
2016071908,57.95
2016071909,57.95
2016071910,57.95
2016071911,95.0
2016071912,160.0
2016071913,160.0
2016071914,140.0
2016071915,140.0
2016071916,140.0
2016071917,160.0
2016071918,150.0
2016071919,147.5
2016071920,170.0
2016071921,170.0
2016071922,95.0
2016071923,147.5
2016071924,135.0
2016071925,95.0
2016071926,95.0
2016071927,95.0
2016071928,110.0
2016071929,95.0
2016071930,95.0
2016071931,95.0
2016071932,95.0
2016071933,88.7
2016071934,110.0
2016071935,88.7
2016071936,110.0
2016071937,88.7
2016071938,110.0
2016071939,140.0
2016071940,140.0
2016071941,137.0
2016071942,88.7
2016071943,88.7
2016071944,110.0
2016071945,140.0
2016071946,85.0
2016071947,150.0
2016071948,150.0
2016072001,160.0
2016072002,150.0
