,Bids
2016091913,-25.0
2016091914,-25.0
2016091915,18.1
2016091916,23.0
2016091917,0.0
2016091918,0.0
2016091919,17.05
2016091920,25.0
2016091921,25.0
2016091922,25.55
2016091923,25.55
2016091924,25.35
2016091925,25.58
2016091926,0.0
2016091927,0.0
2016091928,23.0
2016091929,23.0
2016091930,23.0
2016091931,23.0
2016091932,23.0
2016091933,16.0
2016091934,0.0
2016091935,23.0
2016091936,23.0
2016091937,22.0
2016091938,0.0
2016091939,0.0
2016091940,0.0
2016091941,0.0
2016091942,0.0
2016091943,26.0
2016091944,26.0
2016091945,26.05
2016091946,24.05
2016091947,24.05
2016091948,26.3
2016092001,20.75
2016092002,20.0
2016092003,0.0
2016092004,0.0
2016092005,0.0
2016092006,0.0
2016092007,0.0
2016092008,0.0
2016092009,0.0
2016092010,0.0
2016092011,0.0
2016092012,0.0
2016092013,0.0
2016092014,0.0
2016092015,24.1
2016092016,24.1
2016092017,25.05
2016092018,19.0
2016092019,23.05
2016092020,23.05
2016092021,23.05
2016092022,25.5
2016092023,25.5
2016092024,25.5
2016092025,25.5
2016092026,25.5
2016092027,25.5
2016092028,-85.0
2016092029,-85.0
2016092030,-85.0
2016092031,-85.0
2016092032,-85.0
2016092033,-85.0
2016092034,-85.0
2016092035,-85.0
2016092036,-85.0
2016092037,25.0
2016092038,26.5
2016092039,25.6
2016092040,0.0
2016092041,0.0
2016092042,0.0
2016092043,0.0
2016092044,26.5
2016092045,25.0
2016092046,0.0
2016092047,0.0
2016092048,0.0
2016092101,0.0
2016092102,0.0
2016092103,0.0
2016092104,0.0
2016092105,-85.0
2016092106,-85.0
2016092107,-85.0
2016092108,-85.0
2016092109,-85.0
2016092110,-85.0
2016092111,-85.0
2016092112,-85.0
2016092113,-85.0
2016092114,-85.0
2016092115,-85.0
2016092116,-85.0
2016092117,-85.0
2016092118,-85.0
2016092119,-85.0
2016092120,-85.0
2016092121,-85.0
2016092122,-85.0
2016092123,-85.0
2016092124,-85.0
2016092125,-85.0
2016092126,-85.0
2016092127,-85.0
2016092128,-85.0
2016092129,-85.0
2016092130,-85.0
2016092131,-85.0
2016092132,-85.0
2016092133,-85.0
2016092134,-85.0
2016092135,-85.0
2016092136,-85.0
2016092137,-85.0
2016092138,-85.0
2016092139,-85.0
2016092140,-80.0
2016092141,-80.0
2016092142,-80.0
2016092143,-80.0
2016092144,-80.0
2016092145,-80.0
2016092146,-80.0
2016092147,0.0
2016092148,0.0
2016092201,0.0
2016092202,0.0
2016092203,0.0
2016092204,0.0
2016092205,0.0
2016092206,0.0
2016092207,0.0
2016092208,0.0
2016092209,0.0
2016092210,0.0
2016092211,0.0
2016092212,0.0
2016092213,0.0
2016092214,0.0
2016092215,22.0
2016092216,23.0
2016092217,23.0
2016092218,23.0
2016092219,23.0
2016092220,21.9
2016092221,21.9
2016092222,20.0
2016092223,26.35
2016092224,26.0
2016092225,26.5
2016092226,-85.0
2016092227,0.0
2016092228,27.55
2016092229,-85.0
2016092230,-85.0
2016092231,-85.0
2016092232,-85.0
2016092233,-85.0
2016092234,-85.0
2016092235,-85.0
2016092236,-85.0
2016092237,-85.0
2016092238,-85.0
2016092239,-85.0
2016092240,-85.0
2016092241,-85.0
2016092242,-85.0
2016092243,-85.0
2016092244,-85.0
2016092245,-85.0
2016092246,0.0
2016092247,4.5
2016092248,16.0
2016092301,16.0
2016092302,16.0
2016092303,16.0
2016092304,16.0
2016092305,16.0
2016092306,16.0
2016092307,16.0
2016092308,16.0
2016092309,16.1
2016092310,16.1
2016092311,16.1
2016092312,16.1
2016092313,-150.0
2016092314,16.1
2016092315,22.9
2016092316,0.0
2016092317,0.0
2016092318,0.0
2016092319,0.0
2016092320,18.55
2016092321,18.55
2016092322,17.0
2016092323,-85.0
2016092324,-85.0
2016092325,-85.0
2016092326,-85.0
2016092327,-85.0
2016092328,-85.0
2016092329,-85.0
2016092330,-85.0
2016092331,-85.0
2016092332,-85.0
2016092333,-85.0
2016092334,-85.0
2016092335,-85.0
2016092336,-85.0
2016092337,-85.0
2016092338,-85.0
2016092339,-85.0
2016092340,-85.0
2016092341,-85.0
2016092342,-85.0
2016092343,-85.0
2016092344,-85.0
2016092345,-85.0
2016092346,-85.0
2016092347,-85.0
2016092348,-88.0
2016092401,-88.0
2016092402,-88.0
2016092403,-88.0
2016092404,-88.0
2016092405,-88.0
2016092406,-88.0
2016092407,-85.0
2016092408,-100.0
2016092409,-100.0
2016092410,-100.0
2016092411,-88.0
2016092412,-88.0
2016092413,-100.0
2016092414,-100.0
2016092415,-100.0
2016092416,-88.0
2016092417,-88.0
2016092418,-88.0
2016092419,-85.0
2016092420,-85.0
2016092421,-85.0
2016092422,-85.0
2016092423,-153.89
2016092424,-158.0
2016092425,-158.0
2016092426,-158.0
2016092427,-158.0
2016092428,-158.0
2016092429,-153.89
2016092430,-153.89
2016092431,-153.89
2016092432,-85.0
2016092433,-85.0
2016092434,-85.0
2016092435,-85.0
2016092436,-61.15
2016092437,-153.89
2016092438,-153.89
2016092439,-153.89
2016092440,-153.89
2016092441,-153.89
2016092442,-153.89
2016092443,-153.89
2016092444,-153.89
2016092445,-153.89
2016092446,-153.89
2016092447,-153.89
2016092448,-153.89
2016092501,-153.89
2016092502,-153.89
2016092503,-153.89
2016092504,-153.89
2016092505,-153.89
2016092506,-153.89
2016092507,-153.89
2016092508,-153.89
2016092509,-153.89
2016092510,-153.89
2016092511,-153.89
2016092512,-153.89
2016092513,-153.89
2016092514,-153.89
2016092515,-153.89
2016092516,-153.89
2016092517,-153.89
2016092518,-153.89
2016092519,-153.89
2016092520,-153.89
2016092521,-153.89
2016092522,-153.89
2016092523,-153.89
2016092524,-153.89
2016092525,-153.89
2016092526,-153.89
2016092527,-153.89
2016092528,-153.89
2016092529,-153.89
2016092530,-153.89
2016092531,-153.89
2016092532,-153.89
2016092533,-153.89
2016092534,-153.89
2016092535,-153.89
2016092536,-153.89
2016092537,-153.89
2016092538,-153.89
2016092539,-153.89
2016092540,-153.89
2016092541,0.0
2016092542,20.0
2016092543,6.0
2016092544,20.0
2016092545,13.5
2016092546,0.0
2016092547,20.0
2016092548,20.0
2016092601,6.0
2016092602,15.0
2016092603,20.0
2016092604,20.0
2016092605,20.0
2016092606,20.0
2016092607,20.0
2016092608,20.0
2016092609,20.0
2016092610,5.4
2016092611,20.0
2016092612,20.0
2016092613,20.0
2016092614,0.0
2016092615,20.0
2016092616,25.5
2016092617,27.0
2016092618,18.55
2016092619,28.3
2016092620,27.2
2016092621,27.2
2016092622,27.2
2016092623,27.2
2016092624,27.2
2016092625,27.2
2016092626,27.2
2016092627,18.55
2016092628,18.55
2016092629,18.55
2016092630,27.57
2016092631,28.33
2016092632,28.33
2016092633,23.95
2016092634,23.95
2016092635,28.33
2016092636,28.5
2016092637,28.5
2016092638,28.5
2016092639,28.5
2016092640,0.0
2016092641,0.0
2016092642,0.0
2016092643,0.0
2016092644,27.15
2016092645,22.0
2016092646,18.55
2016092647,20.0
2016092648,20.8
2016092701,20.8
2016092702,-158.0
2016092703,-158.0
2016092704,-158.0
2016092705,-153.89
2016092706,-153.89
2016092707,-153.89
2016092708,-158.0
2016092709,-158.0
2016092710,-158.0
2016092711,-158.0
2016092712,-158.0
2016092713,-158.0
2016092714,-153.89
2016092715,-153.89
2016092716,-153.89
2016092717,-153.89
2016092718,-153.89
2016092719,-153.89
2016092720,-153.89
2016092721,-153.89
2016092722,-153.89
2016092723,-153.89
2016092724,-153.89
2016092725,-153.89
2016092726,-153.89
2016092727,-153.89
2016092728,-153.89
2016092729,-153.89
2016092730,-153.89
2016092731,-153.89
2016092732,-153.89
2016092733,-153.89
2016092734,-153.89
2016092735,-153.89
2016092736,-153.89
2016092737,-153.89
2016092738,-153.89
2016092739,-153.89
2016092740,-153.89
2016092741,-153.89
2016092742,-153.89
2016092743,-153.89
2016092744,-153.89
2016092745,-153.89
2016092746,-153.89
2016092747,-153.89
2016092748,-153.89
2016092801,-153.89
2016092802,-153.89
2016092803,-153.89
2016092804,-153.89
2016092805,-153.89
2016092806,-153.89
2016092807,-153.89
2016092808,-153.89
2016092809,-153.89
2016092810,-153.89
2016092811,-153.89
2016092812,-153.89
2016092813,-153.89
2016092814,-153.89
2016092815,-153.89
2016092816,-153.89
2016092817,-153.89
2016092818,-153.89
2016092819,-153.89
2016092820,-80.0
2016092821,-80.0
2016092822,-80.0
2016092823,-153.89
2016092824,-153.89
2016092825,-153.89
2016092826,-153.89
2016092827,-153.89
2016092828,-153.89
2016092829,-153.89
2016092830,-153.89
2016092831,-88.0
2016092832,-153.89
2016092833,-153.89
2016092834,-153.89
2016092835,-153.89
2016092836,-153.89
2016092837,-153.89
2016092838,-153.89
2016092839,-153.89
2016092840,-153.89
2016092841,-153.89
2016092842,-153.89
2016092843,-153.89
2016092844,-153.89
2016092845,-153.89
2016092846,-153.89
2016092847,-153.89
2016092848,-153.89
2016092901,-153.89
2016092902,-158.0
2016092903,-188.1
2016092904,-153.89
2016092905,-153.89
2016092906,-153.89
2016092907,-153.89
2016092908,-153.89
2016092909,-153.89
2016092910,-153.89
2016092911,-153.89
2016092912,-153.89
2016092913,-153.89
2016092914,-153.89
2016092915,-153.89
2016092916,-153.89
2016092917,-153.89
2016092918,-153.89
2016092919,-153.89
2016092920,-153.89
2016092921,-153.89
2016092922,-153.89
2016092923,-153.89
2016092924,-153.89
2016092925,-153.89
2016092926,-153.89
2016092927,-153.89
2016092928,-153.89
2016092929,-153.89
2016092930,-153.89
2016092931,-153.89
2016092932,-153.89
2016092933,-153.89
2016092934,-153.89
2016092935,-153.89
2016092936,-153.89
2016092937,-153.89
2016092938,-153.89
2016092939,-153.89
2016092940,-153.89
2016092941,-153.89
2016092942,-153.89
2016092943,-153.89
2016092944,-153.89
2016092945,-153.89
2016092946,-153.89
2016092947,-153.89
2016092948,-153.89
2016093001,-88.0
2016093002,-88.0
2016093003,-88.0
2016093004,-88.0
2016093005,-88.0
2016093006,-88.0
2016093007,-88.0
2016093008,-88.0
2016093009,-88.0
2016093010,-88.0
2016093011,-88.0
2016093012,-88.0
2016093013,-88.0
2016093014,-88.0
2016093015,-88.0
2016093016,24.0
2016093017,26.0
2016093018,27.15
2016093019,28.0
2016093020,27.1
2016093021,18.55
2016093022,22.0
2016093023,27.0
2016093024,27.0
2016093025,27.0
2016093026,18.55
2016093027,18.55
2016093028,18.55
2016093029,28.66
2016093030,28.66
2016093031,28.66
2016093032,27.0
2016093033,27.0
2016093034,26.0
2016093035,22.0
2016093036,22.0
2016093037,28.66
2016093038,0.0
2016093039,0.0
2016093040,-153.89
2016093041,-153.89
2016093042,0.0
2016093043,-153.89
2016093044,-153.89
2016093045,-153.89
2016093046,-153.89
2016093047,14.2
2016093048,0.0
2016100101,0.0
2016100102,0.0
2016100103,0.0
2016100104,0.0
2016100105,0.0
2016100106,0.0
2016100107,0.0
2016100108,0.0
2016100109,0.0
2016100110,0.0
2016100111,0.0
2016100112,0.0
2016100113,0.0
2016100114,0.0
2016100115,0.0
2016100116,0.0
2016100117,0.0
2016100118,0.0
2016100119,0.0
2016100120,20.0
2016100121,23.0
2016100122,23.01
2016100123,23.01
2016100124,23.01
2016100125,23.01
2016100126,23.01
2016100127,23.01
2016100128,23.01
2016100129,23.01
2016100130,26.5
2016100131,27.0
2016100132,18.55
2016100133,18.55
2016100134,25.5
2016100135,20.0
2016100136,0.0
2016100137,0.0
2016100138,0.0
2016100139,26.5
2016100140,27.3
2016100141,0.0
2016100142,-153.89
2016100143,-153.89
2016100144,27.4
2016100145,0.0
2016100146,0.0
2016100147,0.0
2016100148,0.0
2016100201,0.0
2016100202,0.0
2016100203,0.0
2016100204,0.0
2016100205,0.0
2016100206,0.0
2016100207,0.0
2016100208,0.0
2016100209,0.0
2016100210,0.0
2016100211,-153.89
2016100212,-153.89
2016100213,-153.89
2016100214,-153.89
2016100215,-153.89
2016100216,-153.89
2016100217,-153.89
2016100218,-153.89
2016100219,-153.89
2016100220,-153.89
2016100221,-153.89
2016100222,-153.89
2016100223,-153.89
2016100224,-153.89
2016100225,-153.89
2016100226,-153.89
2016100227,-153.89
2016100228,-153.89
2016100229,-153.89
2016100230,-153.89
2016100231,-153.89
2016100232,-153.89
2016100233,-153.89
2016100234,-153.89
2016100235,-153.89
2016100236,-153.89
2016100237,-153.89
2016100238,-153.89
2016100239,-153.89
2016100240,-153.89
2016100241,-153.89
2016100242,-153.89
2016100243,-153.89
2016100244,-153.89
2016100245,-153.89
2016100246,20.0
2016100247,1.44
2016100248,20.0
2016100301,20.0
2016100302,20.0
2016100303,-85.0
2016100304,-85.0
2016100305,-85.0
2016100306,-85.0
2016100307,-85.0
2016100308,-85.0
2016100309,-85.0
2016100310,-85.0
2016100311,-85.0
2016100312,-85.0
2016100313,-85.0
2016100314,-85.0
2016100315,-85.0
2016100316,-85.0
2016100317,-85.0
2016100318,-85.0
2016100319,-85.0
2016100320,-85.0
2016100321,-85.0
2016100322,-85.0
2016100323,-85.0
2016100324,-85.0
2016100325,-85.0
2016100326,-85.0
2016100327,-85.0
2016100328,-85.0
2016100329,-85.0
2016100330,-85.0
2016100331,-85.0
2016100332,-85.0
2016100333,-85.0
2016100334,-85.0
2016100335,-85.0
2016100336,-85.0
2016100337,-85.0
2016100338,-85.0
2016100339,-85.0
2016100340,-85.0
2016100341,-85.0
2016100342,-85.0
2016100343,-85.0
2016100344,-85.0
2016100345,-85.0
2016100346,-153.89
2016100347,-153.89
2016100348,-153.89
2016100401,-153.89
2016100402,-153.89
2016100403,-153.89
2016100404,-153.89
2016100405,-85.0
2016100406,-85.0
2016100407,-85.0
2016100408,-85.0
2016100409,-85.0
2016100410,-85.0
2016100411,-85.0
2016100412,-150.0
2016100413,-150.0
2016100414,-85.0
2016100415,-85.0
2016100416,-85.0
2016100417,-85.0
2016100418,-85.0
2016100419,-153.89
2016100420,-153.89
2016100421,-153.89
2016100422,-153.89
2016100423,-153.89
2016100424,-85.0
2016100425,-153.89
2016100426,-153.89
2016100427,24.0
2016100428,24.0
2016100429,0.0
2016100430,-153.89
2016100431,-153.89
2016100432,-153.89
2016100433,-153.89
2016100434,-153.89
2016100435,-153.89
2016100436,-153.89
2016100437,-153.89
2016100438,-153.89
2016100439,-153.89
2016100440,-153.89
2016100441,-153.89
2016100442,-153.89
2016100443,-153.89
2016100444,-153.89
2016100445,-153.89
2016100446,-153.89
2016100447,-153.89
2016100448,-153.89
2016100501,-153.89
2016100502,-153.89
2016100503,-153.89
2016100504,-153.89
2016100505,-153.89
2016100506,-153.89
2016100507,-153.89
2016100508,-153.89
2016100509,-153.89
2016100510,-153.89
2016100511,-153.89
2016100512,-153.89
2016100513,-153.89
2016100514,-153.89
2016100515,-153.89
2016100516,-153.89
2016100517,-153.89
2016100518,-153.89
2016100519,-153.89
2016100520,-153.89
2016100521,-153.89
2016100522,-153.89
2016100523,-153.89
2016100524,-153.89
2016100525,-153.89
2016100526,-153.89
2016100527,-153.89
2016100528,-153.89
2016100529,-153.89
2016100530,-153.89
2016100531,-153.89
2016100532,-153.89
2016100533,-153.89
2016100534,-153.89
2016100535,-153.89
2016100536,-153.89
2016100537,-153.89
2016100538,-153.89
2016100539,-153.89
2016100540,-153.89
2016100541,-153.89
2016100542,-153.89
2016100543,-153.89
2016100544,-153.89
2016100545,-153.89
2016100546,-153.89
2016100547,-153.89
2016100548,-153.89
2016100601,-153.89
2016100602,-153.89
2016100603,-153.89
2016100604,-153.89
2016100605,-153.89
2016100606,-153.89
2016100607,-61.2
2016100608,-153.89
2016100609,-153.89
2016100610,-153.89
2016100611,-153.89
2016100612,-153.89
2016100613,-153.89
2016100614,-153.89
2016100615,-153.89
2016100616,-153.89
2016100617,-153.89
2016100618,-153.89
2016100619,-153.89
2016100620,-153.89
2016100621,-153.89
2016100622,-153.89
2016100623,-153.89
2016100624,-153.89
2016100625,-153.89
2016100626,-153.89
2016100627,-153.89
2016100628,-153.89
2016100629,-153.89
2016100630,-153.89
2016100631,-153.89
2016100632,-153.89
2016100633,-153.89
2016100634,-153.89
2016100635,-153.89
2016100636,-153.89
2016100637,-153.89
2016100638,-153.89
2016100639,-153.89
2016100640,-153.89
2016100641,-153.89
2016100642,-153.89
2016100643,-153.89
2016100644,-153.89
2016100645,-153.89
2016100646,-153.89
2016100647,-153.89
2016100648,-153.89
2016100701,-153.89
2016100702,-153.89
2016100703,4.0
2016100704,4.0
2016100705,4.0
2016100706,0.0
2016100707,0.0
2016100708,0.0
2016100709,0.0
2016100710,0.0
2016100711,0.0
2016100712,-150.0
2016100713,-150.0
2016100714,4.0
2016100715,20.0
2016100716,20.0
2016100717,20.0
2016100718,-30.15
2016100719,-30.15
2016100720,
2016100721,28.85
2016100722,28.85
2016100723,28.85
2016100724,40.0
2016100725,
2016100726,29.25
2016100727,30.95
2016100728,27.0
2016100729,27.0
2016100730,27.95
2016100731,27.9
2016100732,30.95
2016100733,25.5
2016100734,28.3
2016100735,
2016100736,27.45
2016100737,27.45
2016100738,27.45
2016100739,27.45
2016100740,27.45
2016100741,22.8
2016100742,30.8
2016100743,30.95
2016100744,30.95
2016100745,30.0
2016100746,27.0
2016100747,0.0
2016100748,13.3
2016100801,13.0
2016100802,13.0
2016100803,13.0
2016100804,13.0
2016100805,13.0
2016100806,13.0
2016100807,13.0
2016100808,13.0
2016100809,13.0
2016100810,13.0
2016100811,13.0
2016100812,13.0
2016100813,13.3
2016100814,3.55
2016100815,22.5
2016100816,0.0
2016100817,18.55
2016100818,28.45
2016100819,32.05
2016100820,30.0
2016100821,32.05
2016100822,30.7
2016100823,30.7
2016100824,30.0
2016100825,30.0
2016100826,30.0
2016100827,31.1
2016100828,28.05
2016100829,29.21
2016100830,29.21
2016100831,2.0
2016100832,2.0
2016100833,29.0
2016100834,28.21
2016100835,28.21
2016100836,0.0
2016100837,0.0
2016100838,0.0
2016100839,0.0
2016100840,28.1
2016100841,0.0
2016100842,28.1
2016100843,28.4
2016100844,18.55
2016100845,26.2
2016100846,27.05
2016100847,8.0
2016100848,8.0
2016100901,8.0
2016100902,8.0
2016100903,8.0
2016100904,8.0
2016100905,8.0
2016100906,8.0
2016100907,8.0
2016100908,1.15
2016100909,8.0
2016100910,1.15
2016100911,8.0
2016100912,8.0
2016100913,1.15
2016100914,8.0
2016100915,8.0
2016100916,8.0
2016100917,8.0
2016100918,8.0
2016100919,20.0
2016100920,25.5
2016100921,25.5
2016100922,25.0
2016100923,25.0
2016100924,27.5
2016100925,28.0
2016100926,28.77
2016100927,28.99
2016100928,28.75
2016100929,28.75
2016100930,30.1
2016100931,29.5
2016100932,29.5
2016100933,27.66
2016100934,28.0
2016100935,28.0
2016100936,29.0
2016100937,0.0
2016100938,0.0
2016100939,20.0
2016100940,28.75
2016100941,0.0
2016100942,0.0
2016100943,29.0
2016100944,20.0
2016100945,0.0
2016100946,0.0
2016100947,16.0
2016100948,16.0
2016101001,16.0
2016101002,16.0
2016101003,16.0
2016101004,-153.89
2016101005,-153.89
2016101006,-153.89
2016101007,16.0
2016101008,-153.89
2016101009,-153.89
2016101010,-153.89
2016101011,-153.89
2016101012,-153.89
2016101013,-153.89
2016101014,-153.89
2016101015,-153.89
2016101016,-153.89
2016101017,-153.89
2016101018,24.15
2016101019,24.15
2016101020,24.15
2016101021,24.15
2016101022,32.0
2016101023,32.0
2016101024,24.15
2016101025,24.15
2016101026,24.15
2016101027,24.15
2016101028,32.0
2016101029,32.0
2016101030,-39.55
2016101031,28.55
2016101032,28.55
2016101033,28.55
2016101034,31.05
2016101035,31.5
2016101036,0.0
2016101037,0.0
2016101038,0.0
2016101039,32.02
2016101040,0.0
2016101041,20.0
2016101042,27.01
2016101043,25.3
2016101044,5.0
2016101045,27.05
2016101046,31.0
2016101047,18.0
2016101048,11.9
2016101101,18.0
2016101102,3.0
2016101103,3.0
2016101104,3.0
2016101105,3.0
2016101106,3.0
2016101107,3.0
2016101108,3.0
2016101109,3.0
2016101110,3.0
2016101111,3.0
2016101112,3.0
2016101113,3.0
2016101114,18.0
2016101115,29.15
2016101116,27.15
2016101117,27.15
2016101118,0.0
2016101119,27.15
2016101120,27.15
2016101121,27.15
2016101122,27.15
2016101123,0.0
2016101124,0.0
2016101125,27.15
2016101126,0.0
2016101127,27.15
2016101128,0.0
2016101129,27.15
2016101130,28.45
2016101131,28.45
2016101132,33.1
2016101133,25.0
2016101134,25.0
2016101135,25.0
2016101136,25.3
2016101137,28.45
2016101138,0.0
2016101139,0.0
2016101140,0.0
2016101141,28.45
2016101142,0.0
2016101143,0.0
2016101144,0.0
2016101145,0.0
2016101146,0.0
2016101147,0.0
2016101148,0.0
2016101201,0.0
2016101202,0.0
2016101203,0.0
2016101204,0.0
2016101205,2.5
2016101206,2.5
2016101207,2.5
2016101208,2.5
2016101209,2.5
2016101210,2.5
2016101211,2.5
2016101212,2.5
2016101213,-153.89
2016101214,-153.89
2016101215,-153.89
2016101216,-153.89
2016101217,-153.89
2016101218,-153.89
2016101219,-153.89
2016101220,-153.89
2016101221,-153.89
2016101222,-153.89
2016101223,28.05
2016101224,-153.89
2016101225,-153.89
2016101226,-153.89
2016101227,-153.89
2016101228,-153.89
2016101229,-153.89
2016101230,-153.89
2016101231,5.0
2016101232,-153.89
2016101233,-153.89
2016101234,-153.89
2016101235,-153.89
2016101236,-153.89
2016101237,-153.89
2016101238,-153.89
2016101239,-153.89
2016101240,-153.89
2016101241,-153.89
2016101242,-153.89
2016101243,-153.89
2016101244,-153.89
2016101245,-153.89
2016101246,-153.89
2016101247,-153.89
2016101248,0.0
2016101301,-153.89
2016101302,-153.89
2016101303,-153.89
2016101304,-153.89
2016101305,-153.89
2016101306,-153.89
2016101307,-153.89
2016101308,-153.89
2016101309,-153.89
2016101310,-153.89
2016101311,-153.89
2016101312,-153.89
2016101313,-153.89
2016101314,-153.89
2016101315,-153.89
2016101316,-153.89
2016101317,-153.89
2016101318,-153.89
2016101319,-153.89
2016101320,-153.89
2016101321,-153.89
2016101322,-153.89
2016101323,-153.89
2016101324,-153.89
2016101325,-153.89
2016101326,-153.89
2016101327,-153.89
2016101328,-153.89
2016101329,-153.89
2016101330,-153.89
2016101331,-153.89
2016101332,-153.89
2016101333,-153.89
2016101334,-153.89
