,index,DA_margin,DA_imb
28605,2017081848,21307,-205
28606,201708191,21387,-678
28607,201708192,21696,39
28608,201708193,21506,-303
28609,201708194,21635,-139
28610,201708195,21649,-237
28611,201708196,22017,218
28612,201708197,21791,5
28613,201708198,21906,63
28614,201708199,21480,-129
28615,2017081910,21230,-177
28616,2017081911,20980,-169
28617,2017081912,21470,272
28618,2017081913,21181,1061
28619,2017081914,19697,370
28620,2017081915,19360,284
28621,2017081916,18337,31
28622,2017081917,17942,269
28623,2017081918,18026,-381
28624,2017081919,17486,-1047
28625,2017081920,17273,-1274
28626,2017081921,17092,-1352
28627,2017081922,17877,-976
28628,2017081923,17986,-1185
28629,2017081924,18411,-1058
28630,2017081925,19025,-682
28631,2017081926,20107,237
28632,2017081927,19969,-229
28633,2017081928,20548,264
28634,2017081929,20275,-11
28635,2017081930,20465,274
28636,2017081931,20539,320
28637,2017081932,20124,0
28638,2017081933,20689,744
28639,2017081934,19834,430
28640,2017081935,19180,581
28641,2017081936,18094,-166
28642,2017081937,17706,-147
28643,2017081938,17175,214
28644,2017081939,16722,758
28645,2017081940,16791,217
28646,2017081941,16913,384
28647,2017081942,17318,237
28648,2017081943,16773,-427
28649,2017081944,17176,-690
28650,2017081945,18153,55
28651,2017081946,19070,-16
28652,2017081947,20213,-413
28653,2017081948,21454,-108
28654,201708201,21833,-284
28655,201708202,22472,-41
28656,201708203,22693,-269
28657,201708204,22678,-393
28658,201708205,22830,-331
28659,201708206,23368,-372
28660,201708207,23694,-286
28661,201708208,23625,-435
28662,201708209,23488,-606
28663,2017082010,23507,-596
28664,2017082011,23334,-569
28665,2017082012,23089,-841
28666,2017082013,21773,-1505
28667,2017082014,21195,-979
28668,2017082015,21210,-729
28669,2017082016,20873,-728
28670,2017082017,21828,319
28671,2017082018,20891,-62
28672,2017082019,19967,381
28673,2017082020,19150,360
28674,2017082021,18775,738
28675,2017082022,18797,678
28676,2017082023,18403,660
28677,2017082024,18183,529
28678,2017082025,17900,535
28679,2017082026,17807,711
28680,2017082027,17644,980
28681,2017082028,17795,1060
28682,2017082029,17674,1173
28683,2017082030,17116,1259
28684,2017082031,16700,1497
28685,2017082032,15737,1052
28686,2017082033,15597,1589
28687,2017082034,14668,1498
28688,2017082035,13152,775
28689,2017082036,12127,342
28690,2017082037,11821,378
28691,2017082038,11781,153
28692,2017082039,11745,127
28693,2017082040,12050,394
28694,2017082041,12205,650
28695,2017082042,12235,716
28696,2017082043,12854,956
28697,2017082044,14209,1343
28698,2017082045,15139,822
28699,2017082046,17453,818
28700,2017082047,18832,184
28701,2017082048,19633,205
28702,201708211,20546,40
28703,201708212,20646,12
28704,201708213,20878,128
28705,201708214,20888,39
28706,201708215,20804,-423
28707,201708216,20833,-463
28708,201708217,20887,-687
28709,201708218,21224,-552
28710,201708219,21416,-280
28711,2017082110,21303,-356
28712,2017082111,20807,-567
28713,2017082112,20066,-512
28714,2017082113,19507,843
28715,2017082114,16858,1185
28716,2017082115,15298,2273
28717,2017082116,14266,2207
28718,2017082117,12076,1798
28719,2017082118,10994,1384
28720,2017082119,11253,1116
28721,2017082120,11657,1182
28722,2017082121,11983,1327
28723,2017082122,11988,1222
28724,2017082123,11354,480
28725,2017082124,11128,271
28726,2017082125,11107,226
28727,2017082126,11625,959
28728,2017082127,11999,921
28729,2017082128,12266,1171
28730,2017082129,12265,915
28731,2017082130,12476,797
28732,2017082131,12343,1107
28733,2017082132,12049,900
28734,2017082133,11420,1091
28735,2017082134,10724,743
28736,2017082135,9656,551
28737,2017082136,9107,368
28738,2017082137,8917,297
28739,2017082138,9132,262
28740,2017082139,9863,364
28741,2017082140,10507,837
28742,2017082141,11028,1167
28743,2017082142,10543,722
28744,2017082143,11002,616
28745,2017082144,12226,569
28746,2017082145,14214,752
28747,2017082146,16596,803
28748,2017082147,18023,-314
28749,2017082148,19794,-275
28750,201708221,20952,-195
28751,201708222,21413,-83
28752,201708223,21734,453
28753,201708224,21726,485
28754,201708225,21886,325
28755,201708226,22310,484
28756,201708227,22422,388
28757,201708228,22459,339
28758,201708229,22469,222
28759,2017082210,22110,146
28760,2017082211,21713,332
28761,2017082212,20970,271
28762,2017082213,20369,588
28763,2017082214,18730,1440
28764,2017082215,14845,1479
28765,2017082216,12953,1831
28766,2017082217,11220,1623
28767,2017082218,10442,1106
28768,2017082219,10530,1206
28769,2017082220,10661,1397
28770,2017082221,11083,1703
28771,2017082222,11174,1671
28772,2017082223,11290,1851
28773,2017082224,11246,1808
28774,2017082225,10218,1130
28775,2017082226,10525,1192
28776,2017082227,11109,1551
28777,2017082228,11653,1795
28778,2017082229,11946,1848
28779,2017082230,12488,1655
28780,2017082231,12536,1333
28781,2017082232,12201,826
28782,2017082233,13601,1542
28783,2017082234,12599,1415
28784,2017082235,11829,972
28785,2017082236,11664,945
28786,2017082237,11949,1249
28787,2017082238,12186,1276
28788,2017082239,12892,1228
28789,2017082240,13446,1164
28790,2017082241,13827,1183
28791,2017082242,13605,924
28792,2017082243,14878,1009
28793,2017082244,16534,856
28794,2017082245,19034,1073
28795,2017082246,20782,732
28796,2017082247,21761,134
28797,2017082248,23366,824
28798,201708231,24091,443
28799,201708232,24433,114
28800,201708233,24695,252
28801,201708234,24505,215
28802,201708235,24975,261
28803,201708236,24857,578
28804,201708237,24823,387
28805,201708238,25142,297
28806,201708239,24881,113
28807,2017082310,24750,-87
28808,2017082311,25048,110
28809,2017082312,25095,381
28810,2017082313,23783,520
28811,2017082314,21650,911
28812,2017082315,18289,1127
28813,2017082316,16428,1070
28814,2017082317,15024,1418
28815,2017082318,14037,1029
28816,2017082319,14443,1366
28817,2017082320,14221,1325
28818,2017082321,13873,1385
28819,2017082322,13677,1774
28820,2017082323,14067,2140
28821,2017082324,13357,852
28822,2017082325,13739,907
28823,2017082326,13628,715
28824,2017082327,13925,550
28825,2017082328,14525,371
28826,2017082329,14713,306
28827,2017082330,14707,-131
28828,2017082331,14882,-170
28829,2017082332,14663,-183
28830,2017082333,13649,-138
28831,2017082334,13068,-46
28832,2017082335,12751,-115
28833,2017082336,12687,13
28834,2017082337,12761,-16
28835,2017082338,12931,161
28836,2017082339,13156,261
28837,2017082340,13342,410
28838,2017082341,13393,617
28839,2017082342,14394,2096
28840,2017082343,14725,1242
28841,2017082344,15900,1144
28842,2017082345,17689,853
28843,2017082346,19750,893
28844,2017082347,20803,486
28845,2017082348,22199,679
28846,201708241,22942,271
28847,201708242,23515,324
28848,201708243,23925,622
28849,201708244,23498,198
28850,201708245,23557,157
28851,201708246,23859,102
28852,201708247,23895,-17
28853,201708248,23802,99
28854,201708249,24362,282
28855,2017082410,24298,181
28856,2017082411,23413,348
28857,2017082412,23301,469
28858,2017082413,22526,610
28859,2017082414,19754,715
28860,2017082415,17331,1506
28861,2017082416,16059,1768
28862,2017082417,13240,1133
28863,2017082418,13069,748
28864,2017082419,13460,902
28865,2017082420,13392,868
28866,2017082421,13231,935
28867,2017082422,13258,964
28868,2017082423,13523,732
28869,2017082424,13639,651
28870,2017082425,13882,532
28871,2017082426,13709,131
28872,2017082427,13933,140
28873,2017082428,14241,302
28874,2017082429,14532,485
28875,2017082430,14640,238
28876,2017082431,14602,428
28877,2017082432,14124,178
28878,2017082433,14949,1124
28879,2017082434,14027,874
28880,2017082435,13755,920
28881,2017082436,13265,413
28882,2017082437,13219,328
28883,2017082438,13384,241
28884,2017082439,13514,501
28885,2017082440,13697,552
28886,2017082441,13660,554
28887,2017082442,13856,802
28888,2017082443,14659,940
28889,2017082444,16239,504
28890,2017082445,17852,427
28891,2017082446,19635,673
28892,2017082447,19821,383
28893,2017082448,21206,228
28894,201708251,21815,61
28895,201708252,22623,517
28896,201708253,23211,675
28897,201708254,23208,551
28898,201708255,23682,345
28899,201708256,23677,354
28900,201708257,23701,393
28901,201708258,23814,384
28902,201708259,23937,453
28903,2017082510,23895,381
28904,2017082511,24112,762
28905,2017082512,23522,1061
28906,2017082513,21649,1076
28907,2017082514,19807,1116
28908,2017082515,16357,1593
28909,2017082516,14673,1043
28910,2017082517,15199,1660
28911,2017082518,14516,1498
28912,2017082519,13195,1387
28913,2017082520,13383,1824
28914,2017082521,12782,1303
28915,2017082522,12894,1592
28916,2017082523,12913,1022
28917,2017082524,12943,768
28918,2017082525,13299,1101
28919,2017082526,13569,1341
28920,2017082527,13810,1483
28921,2017082528,14351,1381
28922,2017082529,14596,1161
28923,2017082530,14692,1056
28924,2017082531,14643,1130
28925,2017082532,14466,766
28926,2017082533,15533,1332
28927,2017082534,14596,840
28928,2017082535,13864,660
28929,2017082536,13282,620
28930,2017082537,13126,482
28931,2017082538,13409,693
28932,2017082539,13664,1091
28933,2017082540,13795,1185
28934,2017082541,13672,1155
28935,2017082542,13235,989
28936,2017082543,13016,425
28937,2017082544,13821,366
28938,2017082545,14159,177
28939,2017082546,15707,854
28940,2017082547,15746,-313
28941,2017082548,17113,-221
28942,201708261,18601,-318
28943,201708262,20042,325
28944,201708263,20449,536
28945,201708264,20288,222
28946,201708265,20755,99
28947,201708266,21024,81
28948,201708267,20566,-41
28949,201708268,20508,-80
28950,201708269,20780,71
28951,2017082610,20629,101
28952,2017082611,19998,216
28953,2017082612,19735,132
28954,2017082613,19188,393
28955,2017082614,18558,203
28956,2017082615,17218,-91
28957,2017082616,15978,-137
28958,2017082617,15027,886
28959,2017082618,13996,471
28960,2017082619,13049,-130
28961,2017082620,14262,-145
28962,2017082621,14033,-380
28963,2017082622,15020,320
28964,2017082623,15292,594
28965,2017082624,15720,1072
28966,2017082625,16127,1160
28967,2017082626,17159,1764
28968,2017082627,17215,1481
28969,2017082628,17093,1330
28970,2017082629,17747,1381
28971,2017082630,17818,1498
28972,2017082631,17294,1114
28973,2017082632,16918,321
28974,2017082633,16595,438
28975,2017082634,15836,915
28976,2017082635,14804,1269
28977,2017082636,14498,1046
28978,2017082637,14302,1146
28979,2017082638,14067,1131
28980,2017082639,14313,1592
28981,2017082640,13756,1067
28982,2017082641,13250,810
28983,2017082642,13211,633
28984,2017082643,13951,902
28985,2017082644,14419,722
28986,2017082645,15548,979
28987,2017082646,16786,1059
28988,2017082647,17232,182
28989,2017082648,18449,-60
28990,201708271,19454,80
28991,201708272,20017,131
28992,201708273,20630,239
28993,201708274,21152,349
28994,201708275,21213,528
28995,201708276,21402,562
28996,201708277,21325,179
28997,201708278,21540,333
28998,201708279,21842,442
28999,2017082710,21965,408
29000,2017082711,21882,352
29001,2017082712,21773,227
29002,2017082713,21599,279
29003,2017082714,21596,344
29004,2017082715,21524,371
29005,2017082716,20794,-240
29006,2017082717,20158,596
29007,2017082718,19367,613
29008,2017082719,18486,550
29009,2017082720,17983,475
29010,2017082721,17868,171
29011,2017082722,17521,192
29012,2017082723,18277,903
29013,2017082724,19158,1835
29014,2017082725,19143,1829
29015,2017082726,19393,1753
29016,2017082727,19376,1104
29017,2017082728,20172,1319
29018,2017082729,20517,1535
29019,2017082730,20706,1722
29020,2017082731,20449,1836
29021,2017082732,19415,1445
29022,2017082733,18416,1131
29023,2017082734,17388,305
29024,2017082735,15975,1516
29025,2017082736,15163,1450
29026,2017082737,17920,3995
29027,2017082738,17847,4273
29028,2017082739,17696,4256
29029,2017082740,14040,354
29030,2017082741,13333,532
29031,2017082742,13465,323
29032,2017082743,14067,921
29033,2017082744,15298,983
29034,2017082745,16422,1093
29035,2017082746,17870,1021
29036,2017082747,18386,-428
29037,2017082748,19722,-735
29038,201708281,20629,-447
29039,201708282,20903,-437
29040,201708283,21290,-330
29041,201708284,21286,-695
29042,201708285,21536,-844
29043,201708286,21570,-476
29044,201708287,22057,-477
29045,201708288,22046,-478
29046,201708289,22633,-276
29047,2017082810,22878,-19
29048,2017082811,22090,-546
29049,2017082812,21474,-499
29050,2017082813,20944,-47
29051,2017082814,20680,-197
29052,2017082815,19704,100
29053,2017082816,19548,-413
29054,2017082817,19788,36
29055,2017082818,19266,-231
29056,2017082819,19549,99
29057,2017082820,19407,297
29058,2017082821,19651,712
29059,2017082822,19895,1136
29060,2017082823,19236,626
29061,2017082824,18972,188
29062,2017082825,18917,-63
29063,2017082826,19594,546
29064,2017082827,18194,-149
29065,2017082828,18655,376
29066,2017082829,18325,162
29067,2017082830,18025,343
29068,2017082831,19043,1199
29069,2017082832,18679,1192
29070,2017082833,19695,1682
29071,2017082834,18563,1136
29072,2017082835,18031,1755
29073,2017082836,17246,1311
29074,2017082837,17278,1547
29075,2017082838,17065,1293
29076,2017082839,16307,680
29077,2017082840,16209,737
29078,2017082841,15201,272
29079,2017082842,14673,-279
29080,2017082843,15377,139
29081,2017082844,17031,624
29082,2017082845,17567,347
29083,2017082846,19511,194
29084,2017082847,20937,-437
29085,2017082848,21712,-297
29086,201708291,22430,-111
29087,201708292,23119,99
29088,201708293,23203,-22
29089,201708294,23035,-127
29090,201708295,23379,19
29091,201708296,23562,74
29092,201708297,23546,-105
29093,201708298,23660,-176
29094,201708299,23519,-175
29095,2017082910,23165,-319
29096,2017082911,22355,-429
29097,2017082912,21433,-594
29098,2017082913,20513,-466
29099,2017082914,18860,-189
29100,2017082915,16871,742
29101,2017082916,15101,913
29102,2017082917,14149,1182
29103,2017082918,13563,841
29104,2017082919,13826,1079
29105,2017082920,14165,1362
29106,2017082921,13809,1189
29107,2017082922,13863,1258
29108,2017082923,13868,1504
29109,2017082924,13976,1866
29110,2017082925,13825,1929
29111,2017082926,13800,1661
29112,2017082927,13536,1178
29113,2017082928,13613,1063
29114,2017082929,14124,1102
29115,2017082930,14086,1132
29116,2017082931,14810,1521
29117,2017082932,14455,1236
29118,2017082933,15103,1665
29119,2017082934,14214,1694
29120,2017082935,13403,1190
29121,2017082936,12808,445
29122,2017082937,12585,724
29123,2017082938,12594,867
29124,2017082939,12741,1020
29125,2017082940,12812,1262
29126,2017082941,11089,19
29127,2017082942,11365,174
29128,2017082943,12408,243
29129,2017082944,14391,725
29130,2017082945,16856,953
29131,2017082946,19036,1276
29132,2017082947,21392,875
29133,2017082948,22866,707
29134,201708301,23731,42
29135,201708302,24134,-190
29136,201708303,24210,-183
29137,201708304,24619,-220
29138,201708305,25168,-91
29139,201708306,24866,-508
29140,201708307,24850,-721
29141,201708308,25095,-475
29142,201708309,25187,-189
29143,2017083010,25351,38
29144,2017083011,24728,-13
29145,2017083012,24267,0
29146,2017083013,23620,840
29147,2017083014,21500,819
29148,2017083015,18566,1418
29149,2017083016,16174,1177
29150,2017083017,15788,1424
29151,2017083018,14787,1103
29152,2017083019,14322,612
29153,2017083020,13754,781
29154,2017083021,13412,577
29155,2017083022,13249,340
29156,2017083023,12758,408
29157,2017083024,12610,329
29158,2017083025,14550,2340
29159,2017083026,14123,2113
29160,2017083027,14010,1251
29161,2017083028,14329,1626
29162,2017083029,14357,2161
29163,2017083030,14396,1855
29164,2017083031,14610,1711
29165,2017083032,14077,1873
29166,2017083033,13495,1696
29167,2017083034,12704,1339
29168,2017083035,12250,1274
29169,2017083036,12237,1336
29170,2017083037,12315,1191
29171,2017083038,12080,1249
29172,2017083039,12572,1344
29173,2017083040,12490,1287
29174,2017083041,12237,1117
29175,2017083042,11509,-47
29176,2017083043,12611,17
29177,2017083044,14671,124
29178,2017083045,16796,350
29179,2017083046,19172,449
29180,2017083047,21263,216
29181,2017083048,22739,359
29182,201708311,23464,-455
29183,201708312,23980,-257
29184,201708313,23912,-223
29185,201708314,24124,-78
29186,201708315,24393,-120
29187,201708316,24705,-289
29188,201708317,24799,-559
29189,201708318,24855,-549
29190,201708319,24874,-533
29191,2017083110,24570,-616
29192,2017083111,24431,51
29193,2017083112,23931,298
29194,2017083113,22852,479
29195,2017083114,20515,877
29196,2017083115,17914,1088
29197,2017083116,16022,718
29198,2017083117,14824,196
29199,2017083118,14302,165
29200,2017083119,14509,178
29201,2017083120,14589,379
29202,2017083121,15135,856
29203,2017083122,15221,941
29204,2017083123,16733,2371
29205,2017083124,16638,2270
29206,2017083125,16227,1729
29207,2017083126,16344,1202
29208,2017083127,16572,1415
29209,2017083128,16925,1733
29210,2017083129,17378,1549
