,index,Offer_vol,Bid_vol,Accepted_offer_vol,Accepted_bid_vol
505,2016011126,45596.000,-50363.000,396.432,-622.690
506,2016011127,45596.500,-50307.500,334.499,-656.127
507,2016011128,45630.000,-50238.500,267.850,-673.650
508,2016011129,45631.000,-50233.000,365.758,-950.383
509,2016011130,45583.000,-50568.000,261.301,-1015.026
510,2016011131,45636.000,-50531.500,76.033,-817.574
511,2016011132,45535.500,-50487.000,18.906,-564.483
512,2016011133,45556.000,-50650.000,45.352,-559.626
513,2016011134,45309.500,-50962.000,7.500,-894.867
514,2016011135,45042.000,-51004.500,0.000,-1055.815
515,2016011136,45057.500,-50856.500,0.002,-908.293
516,2016011137,45308.000,-50884.500,54.588,-725.246
517,2016011138,45216.000,-50889.500,250.483,-693.522
518,2016011139,46276.000,-50944.500,246.313,-447.574
519,2016011140,46792.000,-50395.500,163.631,-352.874
520,2016011141,47008.000,-50235.500,281.417,-498.603
521,2016011142,47106.000,-50170.000,323.006,-668.068
522,2016011143,47664.000,-50013.000,122.417,-535.881
523,2016011144,48153.000,-49940.000,55.779,-494.534
524,2016011145,48379.000,-49444.500,28.872,-518.831
525,2016011146,48378.000,-49265.500,59.992,-677.360
526,2016011147,49392.500,-49207.500,161.290,-802.103
527,2016011148,49498.500,-48886.500,231.682,-943.440
528,201601121,49888.500,-48467.000,246.501,-503.343
529,201601122,49888.000,-48549.500,246.501,-460.650
530,201601123,49754.000,-48611.500,306.735,-551.536
531,201601124,49854.000,-48566.500,231.500,-677.902
532,201601125,49854.000,-48534.000,231.500,-908.192
533,201601126,50025.000,-48483.000,272.167,-944.445
534,201601127,50271.000,-48172.500,231.500,-957.249
535,201601128,50282.500,-48110.500,199.659,-1204.852
536,201601129,50282.500,-48049.500,147.233,-1220.975
537,2016011210,50019.500,-48049.500,162.894,-1152.573
538,2016011211,49520.000,-47454.500,127.758,-845.269
539,2016011212,49520.500,-47642.500,82.249,-572.877
540,2016011213,49073.000,-48654.500,38.255,-729.014
541,2016011214,48802.500,-49049.000,1.584,-589.646
542,2016011215,48068.500,-49158.500,74.023,-540.805
543,2016011216,47078.000,-49039.000,174.953,-419.528
544,2016011217,47071.500,-49323.500,240.721,-115.277
545,2016011218,46954.000,-49444.500,136.439,-197.781
546,2016011219,47106.000,-49447.500,144.260,-224.978
547,2016011220,46905.500,-49224.000,133.849,-431.493
548,2016011221,46973.500,-49015.500,175.984,-339.489
549,2016011222,46985.000,-49122.500,164.917,-260.824
550,2016011223,46986.500,-49127.000,204.968,-149.347
551,2016011224,46982.500,-48949.000,309.973,-55.500
552,2016011225,46983.500,-49095.000,500.143,-67.235
553,2016011226,46945.500,-49298.000,440.024,-80.848
554,2016011227,47028.000,-49452.500,811.260,-110.813
555,2016011228,47028.000,-49452.000,728.447,-101.458
556,2016011229,47026.500,-49496.000,630.450,-106.482
557,2016011230,47098.500,-49406.000,436.273,-258.367
558,2016011231,46779.000,-49550.500,415.126,-452.530
559,2016011232,46334.000,-49779.000,573.317,-460.683
560,2016011233,46147.000,-49852.500,558.379,-516.840
561,2016011234,45973.500,-50007.000,513.578,-813.286
562,2016011235,45701.000,-50365.000,472.502,-768.655
563,2016011236,45689.000,-50403.000,465.000,-899.711
564,2016011237,45778.000,-50308.000,537.832,-732.465
565,2016011238,45931.000,-50262.500,536.645,-393.836
566,2016011239,46755.500,-50099.000,494.241,-146.556
567,2016011240,47067.500,-49666.000,414.154,-199.973
568,2016011241,47065.000,-49610.000,267.711,-169.400
569,2016011242,47514.500,-49580.000,244.364,-119.920
570,2016011243,47473.500,-49236.000,225.005,-156.013
571,2016011244,47795.000,-49116.000,317.383,-248.245
572,2016011245,48525.000,-48691.000,366.512,-203.358
573,2016011246,48634.500,-48560.500,315.583,-148.544
574,2016011247,49167.500,-48602.000,413.527,-44.429
575,2016011248,49167.500,-48552.500,273.245,-180.376
576,201601131,49659.500,-49149.000,385.150,-53.011
577,201601132,49547.500,-49469.000,417.189,-61.272
578,201601133,49053.500,-49469.000,167.764,-208.477
579,201601134,49088.000,-49469.000,153.111,-232.102
580,201601135,49115.500,-49361.000,209.979,-151.292
581,201601136,49092.000,-49374.000,272.463,-86.879
582,201601137,49332.000,-49121.500,446.396,-131.157
583,201601138,49440.000,-48947.000,300.546,-68.154
584,201601139,49440.500,-48947.000,87.007,-110.812
585,2016011310,49440.000,-48997.000,153.033,-67.258
586,2016011311,49023.000,-48514.000,245.255,-0.508
587,2016011312,48941.500,-48707.500,220.812,-21.273
588,2016011313,48583.500,-49065.500,196.123,-112.710
589,2016011314,47838.500,-49176.500,152.504,-339.735
590,2016011315,47085.000,-49427.500,290.492,-251.334
591,2016011316,45832.500,-49581.000,468.136,-31.582
592,2016011317,45854.500,-49616.500,16.050,-181.620
593,2016011318,45993.500,-49487.500,45.933,-242.882
594,2016011319,45830.000,-49650.000,64.110,-173.821
595,2016011320,45856.500,-49779.000,153.840,-121.967
596,2016011321,45856.500,-49779.000,73.342,-72.783
597,2016011322,45895.000,-49743.500,34.409,-73.120
598,2016011323,45897.500,-49598.000,58.917,-175.843
599,2016011324,45851.000,-49602.000,186.867,-528.174
600,2016011325,45852.500,-49606.500,265.000,-647.245
601,2016011326,45846.500,-49613.000,265.001,-623.119
602,2016011327,45860.000,-49603.500,265.000,-639.125
603,2016011328,46029.500,-49870.500,272.734,-589.927
604,2016011329,46132.000,-49831.000,402.179,-480.963
605,2016011330,46093.500,-49805.500,409.287,-338.221
606,2016011331,45956.500,-50019.500,351.483,-389.259
607,2016011332,45891.500,-50403.500,209.622,-411.927
608,2016011333,45769.500,-50804.000,286.306,-429.408
609,2016011334,45356.500,-51308.500,411.700,-536.098
610,2016011335,44970.000,-51383.000,478.000,-798.482
611,2016011336,44717.000,-51409.000,451.083,-1077.476
612,2016011337,44694.500,-51388.000,464.255,-1197.670
613,2016011338,44740.000,-51330.500,597.212,-1403.353
614,2016011339,46143.000,-51322.500,581.067,-895.751
615,2016011340,46150.500,-51061.500,549.555,-469.994
616,2016011341,46317.500,-50662.000,399.712,-366.483
617,2016011342,46720.500,-50478.000,325.504,-369.131
618,2016011343,47219.500,-49942.000,461.192,-201.154
619,2016011344,47363.500,-49891.500,555.000,-367.522
620,2016011345,47585.000,-49889.000,380.717,-187.485
621,2016011346,47816.000,-49788.500,181.248,-303.625
622,2016011347,48869.500,-49771.000,465.735,-591.702
623,2016011348,48898.000,-49757.500,217.584,-573.403
624,201601141,49416.500,-49727.500,152.024,-187.046
625,201601142,49226.500,-49677.500,125.725,-100.684
626,201601143,49242.000,-49633.000,165.398,-17.700
627,201601144,49241.500,-49633.000,177.602,-21.395
628,201601145,49318.000,-49633.000,87.480,-305.931
629,201601146,49328.000,-49634.000,122.500,-489.223
630,201601147,49455.000,-49544.000,126.928,-533.800
631,201601148,49463.000,-49413.000,149.001,-776.933
632,201601149,49463.000,-49412.000,226.533,-796.209
633,2016011410,49523.500,-49412.000,169.042,-681.192
634,2016011411,49051.500,-48909.000,308.567,-529.321
635,2016011412,49051.500,-49083.500,386.568,-760.055
636,2016011413,48706.500,-49559.000,359.906,-575.850
637,2016011414,48112.500,-49629.500,385.115,-393.523
638,2016011415,48243.000,-50040.000,443.847,-469.278
639,2016011416,46661.500,-50050.500,387.394,-270.831
640,2016011417,46619.500,-50050.500,243.108,-252.985
641,2016011418,46641.000,-50075.000,192.500,-455.117
642,2016011419,46792.000,-49886.000,192.500,-284.958
643,2016011420,46750.000,-49881.500,213.617,-155.784
644,2016011421,46752.500,-49879.500,210.005,-207.667
645,2016011422,46669.500,-49884.000,147.990,-158.903
646,2016011423,46785.000,-49790.500,263.271,-26.250
647,2016011424,46753.500,-49788.500,221.224,-0.001
648,2016011425,46753.500,-49789.000,238.711,-33.424
649,2016011426,46752.500,-49771.500,107.651,-100.604
650,2016011427,46757.000,-49762.000,65.727,-94.483
651,2016011428,46758.000,-49765.000,125.956,-102.413
652,2016011429,46755.500,-49766.500,92.229,-193.704
653,2016011430,46831.500,-49766.000,79.688,-356.858
654,2016011431,47013.500,-49827.500,151.400,-511.532
655,2016011432,46744.000,-49893.500,289.667,-665.650
656,2016011433,46504.000,-50045.000,513.447,-818.876
657,2016011434,46434.000,-50121.500,651.129,-695.776
658,2016011435,46091.000,-50176.500,629.238,-632.263
659,2016011436,46054.500,-50180.000,686.845,-573.203
660,2016011437,46056.500,-50180.000,740.217,-298.270
661,2016011438,46043.500,-50298.500,557.017,-246.475
662,2016011439,46615.500,-50303.500,875.549,-264.782
663,2016011440,46606.000,-50002.000,840.835,-681.704
664,2016011441,46715.000,-50004.500,501.789,-576.844
665,2016011442,47276.000,-49842.000,520.307,-513.068
666,2016011443,47400.000,-49602.500,510.154,-368.348
667,2016011444,47677.000,-49668.000,369.012,-293.212
668,2016011445,48031.000,-49354.000,352.348,-189.204
669,2016011446,48074.500,-49326.000,261.879,-407.034
670,2016011447,49296.500,-48950.000,172.166,-475.163
671,2016011448,49501.500,-49046.500,176.508,-216.967
672,201601151,49717.000,-49089.500,281.613,-28.892
673,201601152,49717.000,-48915.000,240.257,-52.450
674,201601153,49684.500,-49082.500,316.075,-125.829
675,201601154,49617.000,-49082.500,428.826,-262.834
676,201601155,49729.500,-48827.500,444.889,-466.572
677,201601156,49729.500,-48827.500,399.516,-429.788
678,201601157,49878.000,-48727.500,304.500,-469.978
679,201601158,49948.000,-48698.000,391.757,-515.720
680,201601159,49941.500,-48583.000,430.197,-353.006
681,2016011510,49941.500,-48583.000,275.575,-163.307
682,2016011511,49462.000,-48131.000,305.620,-254.927
683,2016011512,49392.000,-48523.500,148.455,-172.748
684,2016011513,48948.500,-48969.500,115.400,-162.216
685,2016011514,48581.500,-49260.500,330.420,-61.195
686,2016011515,47935.000,-49712.500,321.391,-51.800
687,2016011516,46514.000,-49726.500,476.396,-1.863
688,2016011517,46517.000,-49750.500,333.064,-0.001
689,2016011518,46521.500,-49700.000,125.988,-29.375
690,2016011519,46522.500,-49760.500,210.151,-19.070
691,2016011520,46429.500,-49760.000,150.753,-167.826
692,2016011521,46417.000,-49736.000,53.233,-268.125
693,2016011522,46514.000,-49666.500,33.484,-192.112
694,2016011523,46493.500,-49665.000,37.780,-283.767
695,2016011524,46606.000,-49670.000,53.242,-339.388
696,2016011525,46724.500,-49671.000,110.000,-548.309
697,2016011526,46782.500,-49670.000,110.000,-535.237
698,2016011527,46780.500,-49671.500,159.371,-531.478
699,2016011528,46769.000,-49547.500,111.833,-387.385
700,2016011529,46800.500,-49547.000,125.250,-387.079
701,2016011530,46841.000,-49496.000,247.647,-393.208
702,2016011531,46894.500,-49378.500,386.419,-111.105
703,2016011532,46748.500,-49452.000,296.361,-18.575
704,2016011533,46816.500,-49667.500,409.938,-183.492
705,2016011534,45942.500,-50214.500,333.779,-118.527
706,2016011535,45476.000,-50315.000,273.592,-167.245
707,2016011536,45471.500,-50332.000,365.708,-229.581
708,2016011537,45551.000,-50226.500,253.508,-265.068
709,2016011538,45654.000,-50146.500,341.250,-409.387
710,2016011539,46052.000,-50066.500,355.892,-438.268
711,2016011540,46713.000,-49814.000,397.524,-447.852
712,2016011541,46866.500,-49577.000,377.908,-407.597
713,2016011542,47065.500,-49411.500,469.563,-272.762
714,2016011543,47061.500,-49361.500,794.835,-231.720
715,2016011544,47106.000,-49361.500,753.338,-314.963
716,2016011545,47163.500,-49246.500,413.043,-171.571
717,2016011546,47297.000,-49245.500,462.044,-182.320
718,2016011547,47565.500,-48815.500,539.453,-469.066
719,2016011548,47591.500,-48417.500,573.767,-725.818
720,201601161,48120.500,-48794.000,556.121,-612.934
721,201601162,48119.000,-48794.000,444.815,-314.020
722,201601163,48151.000,-48826.000,392.585,-89.368
723,201601164,48240.500,-48893.000,336.683,-176.983
724,201601165,48241.500,-48829.000,341.019,-75.086
725,201601166,48280.000,-48685.000,350.896,-45.492
726,201601167,48600.500,-48454.500,266.853,-79.084
727,201601168,48418.000,-48391.000,322.659,-95.100
728,201601169,48491.500,-48391.000,290.228,-92.259
729,2016011610,48604.000,-48326.000,247.083,-80.007
730,2016011611,48331.000,-47843.500,130.675,-22.150
731,2016011612,48275.000,-47950.500,193.690,-0.008
732,2016011613,48197.500,-48312.000,438.180,-81.450
733,2016011614,48046.000,-48567.000,311.090,-249.404
734,2016011615,48172.500,-48997.000,255.774,-53.364
735,2016011616,48015.500,-49145.500,270.505,-49.474
736,2016011617,47404.500,-49433.000,360.927,-145.947
737,2016011618,47179.500,-49443.000,761.792,-32.231
738,2016011619,46927.000,-49518.000,924.494,-88.593
739,2016011620,46657.000,-49517.500,979.436,-144.589
740,2016011621,46683.500,-49719.000,649.948,-164.836
741,2016011622,46625.500,-49778.000,875.525,-44.484
742,2016011623,46701.000,-49762.000,491.503,-49.056
743,2016011624,46691.500,-49798.500,525.419,-39.042
744,2016011625,46697.000,-49828.000,795.352,-14.353
745,2016011626,46616.500,-49900.000,642.382,-21.862
746,2016011627,46535.000,-49927.000,378.186,-17.398
747,2016011628,46491.000,-49922.500,319.538,-151.596
748,2016011629,46540.500,-50115.500,280.398,-187.395
749,2016011630,46264.000,-50078.500,227.543,-450.713
750,2016011631,46173.000,-50032.500,164.280,-413.544
751,2016011632,45960.000,-50169.500,160.640,-670.771
752,2016011633,45904.000,-50443.500,296.144,-892.049
753,2016011634,45394.000,-50651.500,426.073,-663.788
754,2016011635,45282.000,-50654.500,468.463,-314.983
755,2016011636,45280.500,-50655.000,370.384,-168.256
756,2016011637,45253.500,-50766.000,408.730,-232.309
757,2016011638,45468.500,-51116.500,359.400,-508.156
758,2016011639,46042.000,-51082.000,527.230,-560.958
759,2016011640,46307.000,-50483.500,613.197,-609.332
760,2016011641,46526.000,-50354.000,322.292,-176.453
761,2016011642,46600.000,-50113.500,249.043,-105.109
762,2016011643,47192.000,-50068.000,402.524,-296.433
763,2016011644,47344.500,-49898.500,531.442,-527.467
764,2016011645,47524.000,-49387.500,470.000,-506.953
765,2016011646,47889.000,-49251.500,419.583,-504.881
766,2016011647,47891.000,-49174.000,367.083,-491.975
767,2016011648,47892.500,-49174.000,323.000,-601.867
768,201601171,48433.000,-49079.500,240.250,-428.729
769,201601172,48432.500,-49174.000,268.563,-283.639
770,201601173,48366.000,-49239.500,254.704,-319.676
771,201601174,48500.500,-49249.000,260.383,-352.500
772,201601175,48564.000,-49030.500,252.036,-280.676
773,201601176,48564.000,-49030.500,235.000,-357.921
774,201601177,48705.500,-49064.500,156.981,-335.794
775,201601178,48705.500,-48488.000,110.762,-162.588
776,201601179,49005.500,-48410.000,199.094,-41.709
777,2016011710,49133.000,-48397.500,36.125,-8.250
778,2016011711,48688.000,-47762.500,135.208,-7.442
779,2016011712,48686.500,-47762.500,124.041,-67.683
780,2016011713,48714.500,-47965.000,77.868,-118.725
781,2016011714,48604.500,-48396.000,22.667,-33.793
782,2016011715,47973.000,-48449.500,4.502,-277.306
783,2016011716,47329.000,-48767.000,8.750,-436.019
784,2016011717,47152.000,-48848.500,61.625,-198.012
785,2016011718,47192.500,-48972.000,125.058,-64.785
786,2016011719,47238.000,-48972.500,201.938,-150.051
787,2016011720,46513.000,-49122.500,250.283,-53.333
788,2016011721,46117.500,-49247.000,587.086,-10.513
789,2016011722,46075.000,-49390.000,593.759,-46.700
790,2016011723,46041.000,-49356.000,460.409,-16.999
791,2016011724,45870.500,-49461.000,582.175,-45.000
792,2016011725,45870.500,-49493.000,716.784,-48.393
793,2016011726,45772.500,-49494.500,491.108,-2.400
794,2016011727,45714.000,-49538.000,365.742,-0.051
795,2016011728,45712.500,-49517.500,292.994,-3.256
796,2016011729,45748.500,-49481.000,712.482,0.000
797,2016011730,45766.000,-49463.500,640.717,0.000
798,2016011731,45809.500,-49457.500,431.840,-75.333
799,2016011732,45565.500,-49606.500,361.086,-386.715
800,2016011733,45361.000,-49695.500,413.281,-351.158
801,2016011734,44983.500,-49891.000,583.995,-129.941
802,2016011735,44822.000,-49980.500,652.526,-290.463
803,2016011736,44819.500,-49991.000,465.533,-354.748
804,2016011737,44836.500,-49972.000,430.433,-619.474
805,2016011738,45151.000,-49792.500,300.750,-604.109
806,2016011739,45809.500,-49877.500,173.358,-295.789
807,2016011740,46086.000,-49377.000,160.592,-297.446
808,2016011741,46453.500,-49164.000,339.418,-566.525
809,2016011742,46570.500,-49174.000,392.100,-866.796
810,2016011743,46482.000,-49089.000,378.103,-938.599
811,2016011744,46875.500,-49107.500,196.740,-1088.431
812,2016011745,47401.000,-48541.500,111.185,-971.628
813,2016011746,47518.500,-48540.500,53.565,-1004.133
814,2016011747,48541.000,-48055.500,83.167,-664.002
815,2016011748,48523.000,-48035.500,117.583,-643.304
816,201601181,48775.500,-48670.000,80.492,-658.256
817,201601182,48835.500,-48680.000,115.142,-522.745
818,201601183,48775.000,-48670.000,145.630,-418.833
819,201601184,48775.000,-48490.000,186.382,-345.688
820,201601185,48775.000,-48416.500,205.598,-313.789
821,201601186,48775.000,-48416.500,272.902,-269.435
822,201601187,48776.000,-48416.500,308.246,-288.815
823,201601188,48774.500,-48337.500,208.828,-283.042
824,201601189,48839.500,-48339.500,231.067,-254.125
825,2016011810,48794.500,-48319.500,221.488,-196.427
826,2016011811,48194.000,-47990.500,130.342,-239.521
827,2016011812,48159.500,-47980.000,200.007,-256.723
828,2016011813,48159.500,-49091.000,41.867,-199.311
829,2016011814,47488.500,-49314.500,21.850,-352.300
830,2016011815,46431.500,-49729.000,87.377,-443.689
831,2016011816,44996.000,-49921.500,69.083,-314.650
832,2016011817,44908.500,-50011.500,27.917,-317.644
833,2016011818,44867.500,-50042.000,0.000,-477.101
834,2016011819,44842.000,-50044.500,0.000,-306.460
835,2016011820,44846.000,-50062.500,0.667,-277.230
836,2016011821,44914.000,-50019.500,10.000,-610.651
837,2016011822,44914.500,-50374.000,52.500,-645.608
838,2016011823,44955.000,-50579.000,47.152,-422.081
839,2016011824,44938.500,-50582.500,46.000,-190.823
840,2016011825,45256.500,-50445.500,104.125,-51.032
841,2016011826,45212.000,-50472.500,216.442,-162.151
842,2016011827,45194.500,-50462.500,258.042,-44.423
843,2016011828,45098.000,-50566.000,176.477,-167.256
844,2016011829,44999.500,-50606.000,264.655,-158.629
845,2016011830,44911.500,-50765.500,62.824,-218.171
846,2016011831,44801.500,-50789.500,60.953,-246.225
847,2016011832,44723.500,-51007.000,126.370,-169.711
848,2016011833,44471.500,-51251.000,158.320,-474.030
849,2016011834,44381.000,-51460.000,173.147,-243.825
850,2016011835,44176.500,-51479.500,196.333,-397.526
851,2016011836,44161.500,-51479.500,154.702,-465.009
852,2016011837,44159.500,-51480.500,168.317,-444.194
