,PrevDay,PrevWeek
2016012501,80.0,42.95
2016012502,160.0,42.95
2016012503,160.0,50.0
2016012504,80.0,50.0
2016012505,80.0,140.0
2016012506,80.0,140.0
2016012507,80.0,140.0
2016012508,80.0,55.74
2016012509,80.0,140.0
2016012510,94.98,140.0
2016012511,94.42,42.95
2016012512,85.0,160.0
2016012513,80.0,133.0
2016012514,140.0,142.0
2016012515,160.0,140.0
2016012516,160.0,139.0
2016012517,80.0,139.0
2016012518,80.0,120.89174783506277
2016012519,140.0,40.0
2016012520,59.24,75.0
2016012521,140.0,75.0
2016012522,140.0,140.0
2016012523,140.0,75.0
2016012524,140.0,75.0
2016012525,140.0,75.0
2016012526,90.0,139.0
2016012527,155.0,75.0
2016012528,65.0,75.0
2016012529,65.0,160.0
2016012530,69.5,130.0
2016012531,69.5,100.0
2016012532,140.0,140.0
2016012533,69.5,325.0
2016012534,140.0,150.0
2016012535,69.5,150.0
2016012536,139.0,132.0
2016012537,160.0,160.0
2016012538,140.0,325.0
2016012539,140.0,160.0
2016012540,69.5,170.0
2016012541,140.0,170.0
2016012542,139.0,140.0
2016012543,160.0,140.0
2016012544,140.0,132.0
2016012545,140.0,139.0
2016012546,140.0,100.0
2016012547,140.0,160.0
2016012548,52.0,160.0
2016012601,69.5,140.0
2016012602,69.5,50.0
2016012603,69.5,40.0
2016012604,79.0,51.0
2016012605,140.0,51.0
2016012606,89.0,44.0
2016012607,89.0,40.0
2016012608,99.0,120.89174783506277
2016012609,94.0,52.0
2016012610,89.0,120.89174783506277
2016012611,140.0,140.0
2016012612,140.0,49.25
2016012613,140.0,300.0
2016012614,89.0,140.0
2016012615,140.0,139.0
2016012616,64.45,139.0
2016012617,64.45,170.0
2016012618,64.45,129.0
2016012619,64.45,129.0
2016012620,64.45,129.0
2016012621,139.0,129.0
2016012622,52.0,90.0
2016012623,139.0,120.89174783506277
2016012624,52.0,80.0
2016012625,52.0,139.0
2016012626,52.0,80.0
2016012627,52.0,80.0
2016012628,52.0,129.0
2016012629,52.0,300.0
2016012630,52.0,300.0
2016012631,70.0,400.0
2016012632,70.0,400.0
2016012633,70.0,400.0
2016012634,140.0,400.0
2016012635,160.0,400.0
2016012636,115.0,400.0
2016012637,160.0,400.0
2016012638,160.0,400.0
2016012639,100.0,400.0
2016012640,160.0,400.0
2016012641,140.0,400.0
2016012642,160.0,135.0
2016012643,160.0,135.0
2016012644,140.0,135.0
2016012645,160.0,139.0
2016012646,44.0,130.0
2016012647,150.0,160.0
2016012648,160.0,200.0
2016012701,80.0,120.89174783506277
2016012702,80.0,40.0
2016012703,80.0,120.89174783506277
2016012704,140.0,120.89174783506277
2016012705,140.0,120.89174783506277
2016012706,80.0,42.5
2016012707,80.0,42.5
2016012708,80.0,40.0
2016012709,80.0,120.89174783506277
2016012710,80.0,120.89174783506277
2016012711,140.0,140.0
2016012712,140.0,139.0
2016012713,160.0,140.0
2016012714,80.0,140.0
2016012715,80.0,139.0
2016012716,160.0,140.0
2016012717,139.0,170.0
2016012718,160.0,139.0
2016012719,160.0,139.0
2016012720,160.0,130.0
2016012721,140.0,130.0
2016012722,59.9,139.0
2016012723,170.0,65.0
2016012724,160.0,150.0
2016012725,160.0,150.0
2016012726,139.0,150.0
2016012727,139.0,150.0
2016012728,139.0,150.0
2016012729,64.5,150.0
2016012730,64.5,150.0
2016012731,64.5,184.22
2016012732,64.5,184.22
2016012733,86.49,184.22
2016012734,119.0,243.75
2016012735,119.0,243.75
2016012736,155.0,224.95
2016012737,170.0,224.95
2016012738,155.0,140.0
2016012739,139.0,140.0
2016012740,139.0,140.0
2016012741,140.0,140.0
2016012742,139.0,140.0
2016012743,140.0,140.0
2016012744,160.0,65.0
2016012745,160.0,160.0
2016012746,160.0,47.05
2016012747,140.0,160.0
2016012748,120.0,47.05
2016012801,58.99,44.0
2016012802,57.99,44.0
2016012803,90.0,44.0
2016012804,90.0,120.89174783506277
2016012805,90.0,46.95
2016012806,140.0,46.95
2016012807,90.0,40.0
2016012808,57.99,41.0
2016012809,57.99,49.0
2016012810,57.99,49.0
2016012811,140.0,49.0
2016012812,160.0,49.0
2016012813,160.0,140.0
2016012814,140.0,160.0
2016012815,140.0,119.0
2016012816,140.0,140.0
2016012817,50.0,139.0
2016012818,125.0,140.0
2016012819,51.55,185.0
2016012820,85.0,185.0
2016012821,85.0,185.0
2016012822,85.0,185.0
2016012823,50.0,185.33
2016012824,50.0,185.33
2016012825,51.55,185.33
2016012826,54.95,185.33
2016012827,57.99,185.33
2016012828,48.0,69.0
2016012829,53.35,131.0
2016012830,200.0,131.0
2016012831,90.0,131.0
2016012832,150.0,140.0
2016012833,150.0,140.0
2016012834,325.0,131.0
2016012835,325.0,140.0
2016012836,170.0,131.0
2016012837,150.0,160.0
2016012838,160.0,131.0
2016012839,160.0,140.0
2016012840,150.0,94.98
2016012841,150.0,139.0
2016012842,150.0,140.0
2016012843,140.0,140.0
2016012844,140.0,500.0
2016012845,139.0,160.0
2016012846,140.0,140.0
2016012847,140.0,120.0
2016012848,120.0,120.0
2016012901,80.0,140.0
2016012902,80.0,140.0
2016012903,80.0,160.0
2016012904,140.0,52.0
2016012905,140.0,140.0
2016012906,140.0,140.0
2016012907,80.0,95.82
2016012908,80.0,52.0
2016012909,140.0,54.35
2016012910,80.0,57.74
2016012911,140.0,140.0
2016012912,140.0,54.35
2016012913,160.0,160.0
2016012914,160.0,160.0
2016012915,155.0,160.0
2016012916,139.0,160.0
2016012917,94.3,185.0
2016012918,94.3,185.0
2016012919,89.89,185.0
2016012920,94.3,185.0
2016012921,63.0,160.0
2016012922,63.0,160.0
2016012923,63.0,160.0
2016012924,59.2,160.0
2016012925,59.2,140.0
2016012926,59.2,130.0
2016012927,139.0,119.95
2016012928,140.0,58.45
2016012929,140.0,58.45
2016012930,79.5,58.45
2016012931,140.0,58.45
2016012932,84.0,58.45
2016012933,139.0,58.45
2016012934,170.0,160.0
2016012935,170.0,170.0
2016012936,150.0,170.0
2016012937,160.0,64.24
2016012938,140.0,56.9
2016012939,170.0,140.0
2016012940,120.0,140.0
2016012941,120.0,95.0
2016012942,140.0,170.0
2016012943,160.0,170.0
2016012944,69.95,139.0
2016012945,69.95,170.0
2016012946,57.0,170.0
2016012947,57.0,140.0
2016012948,52.0,75.0
2016013001,52.0,75.0
2016013002,52.0,75.0
2016013003,52.0,75.0
2016013004,52.0,75.0
2016013005,52.0,75.0
2016013006,52.0,75.0
2016013007,160.0,75.0
2016013008,140.0,75.0
2016013009,160.0,160.0
2016013010,52.0,160.0
2016013011,140.0,140.0
2016013012,160.0,140.0
2016013013,160.0,160.0
2016013014,160.0,160.0
2016013015,160.0,75.0
2016013016,185.0,75.0
2016013017,185.0,99.0
2016013018,185.0,139.0
2016013019,185.0,99.0
2016013020,185.0,99.0
2016013021,139.0,69.0
2016013022,325.0,69.0
2016013023,140.0,140.0
2016013024,81.0,99.0
2016013025,81.0,139.0
2016013026,81.0,119.0
2016013027,81.0,119.0
2016013028,139.0,51.99
2016013029,140.0,68.0
2016013030,139.0,68.0
2016013031,140.0,94.42
2016013032,83.99,94.42
2016013033,120.0,94.42
2016013034,325.0,94.42
2016013035,325.0,160.0
2016013036,140.0,94.42
2016013037,155.0,160.0
2016013038,140.0,125.0
2016013039,140.0,125.0
2016013040,140.0,125.0
2016013041,88.0,65.0
2016013042,140.0,65.0
2016013043,140.0,55.0
2016013044,139.0,50.0
2016013045,140.0,140.0
2016013046,139.0,50.0
2016013047,140.0,140.0
2016013048,85.0,120.0
2016013101,160.0,80.0
2016013102,120.0,160.0
2016013103,140.0,160.0
2016013104,85.0,80.0
2016013105,85.0,80.0
2016013106,85.0,80.0
2016013107,85.0,80.0
2016013108,85.0,80.0
2016013109,85.0,80.0
2016013110,85.0,94.98
2016013111,85.0,94.42
2016013112,85.0,85.0
2016013113,85.0,80.0
2016013114,350.0,140.0
2016013115,160.0,160.0
2016013116,80.0,160.0
2016013117,60.0,80.0
2016013118,60.0,80.0
2016013119,60.0,140.0
2016013120,140.0,59.24
2016013121,140.0,140.0
2016013122,59.24,140.0
2016013123,59.99,140.0
2016013124,57.99,140.0
2016013125,100.0,140.0
2016013126,56.95,90.0
2016013127,56.95,155.0
2016013128,56.95,65.0
2016013129,70.0,65.0
2016013130,70.0,69.5
2016013131,70.0,69.5
2016013132,70.0,140.0
2016013133,70.0,69.5
2016013134,170.0,140.0
2016013135,170.0,69.5
2016013136,155.0,139.0
2016013137,325.0,160.0
2016013138,140.0,140.0
2016013139,70.0,140.0
2016013140,139.0,69.5
2016013141,64.49,140.0
2016013142,160.0,139.0
2016013143,110.0,160.0
2016013144,110.0,140.0
2016013145,139.0,140.0
2016013146,140.0,140.0
2016013147,74.0,140.0
2016013148,74.0,52.0
2016020101,74.0,69.5
2016020102,120.0,69.5
2016020103,160.0,69.5
2016020104,74.0,79.0
2016020105,74.0,140.0
2016020106,74.0,89.0
2016020107,74.0,89.0
2016020108,74.0,99.0
2016020109,140.0,94.0
2016020110,140.0,89.0
2016020111,140.0,140.0
2016020112,140.0,140.0
2016020113,160.0,140.0
2016020114,160.0,89.0
2016020115,160.0,140.0
2016020116,160.0,64.45
2016020117,100.0,64.45
2016020118,100.0,64.45
2016020119,100.0,64.45
2016020120,132.0,64.45
2016020121,140.0,139.0
2016020122,185.0,52.0
2016020123,185.0,139.0
2016020124,185.0,52.0
2016020125,185.0,52.0
2016020126,185.0,52.0
2016020127,185.0,52.0
2016020128,185.0,52.0
2016020129,68.5,52.0
2016020130,68.5,52.0
2016020131,68.5,70.0
2016020132,68.5,70.0
2016020133,139.0,70.0
2016020134,170.0,140.0
2016020135,132.0,160.0
2016020136,132.0,115.0
2016020137,145.0,160.0
2016020138,140.0,160.0
2016020139,155.0,100.0
2016020140,140.0,160.0
2016020141,140.0,140.0
2016020142,46.5,160.0
2016020143,139.0,160.0
2016020144,46.0,140.0
2016020145,140.0,160.0
2016020146,46.0,44.0
2016020147,82.0,150.0
2016020148,82.0,160.0
2016020201,82.0,80.0
2016020202,82.0,80.0
2016020203,82.0,80.0
2016020204,82.0,140.0
2016020205,100.0,140.0
2016020206,82.0,80.0
2016020207,82.0,80.0
2016020208,82.0,80.0
2016020209,82.0,80.0
2016020210,82.0,80.0
2016020211,82.0,140.0
2016020212,82.0,140.0
2016020213,140.0,160.0
2016020214,160.0,80.0
2016020215,160.0,80.0
2016020216,70.0,160.0
2016020217,68.0,139.0
2016020218,68.0,160.0
2016020219,155.0,160.0
2016020220,155.0,160.0
2016020221,139.0,140.0
2016020222,72.0,59.9
2016020223,72.0,170.0
2016020224,72.0,160.0
2016020225,170.0,160.0
2016020226,72.0,139.0
2016020227,72.0,139.0
2016020228,74.0,139.0
2016020229,74.0,64.5
2016020230,74.0,64.5
2016020231,74.0,64.5
2016020232,88.0,64.5
2016020233,88.0,86.49
2016020234,170.0,119.0
2016020235,155.0,119.0
2016020236,155.0,155.0
2016020237,139.0,170.0
2016020238,88.0,155.0
2016020239,138.0,139.0
2016020240,139.0,139.0
2016020241,140.0,140.0
2016020242,140.0,139.0
2016020243,140.0,140.0
2016020244,160.0,160.0
2016020245,160.0,160.0
2016020246,140.0,160.0
2016020247,140.0,140.0
2016020248,90.0,120.0
2016020301,140.0,58.99
2016020302,140.0,57.99
2016020303,160.0,90.0
2016020304,160.0,90.0
2016020305,160.0,90.0
2016020306,48.0,140.0
2016020307,48.0,90.0
2016020308,46.0,57.99
2016020309,46.0,57.99
2016020310,50.0,57.99
2016020311,50.0,140.0
2016020312,50.0,160.0
2016020313,65.0,160.0
2016020314,65.0,140.0
2016020315,139.0,140.0
2016020316,94.3,140.0
2016020317,140.0,50.0
2016020318,94.3,125.0
2016020319,325.0,51.55
2016020320,94.3,85.0
2016020321,65.0,85.0
2016020322,48.5,85.0
2016020323,48.5,50.0
2016020324,48.5,50.0
2016020325,140.0,51.55
2016020326,48.5,54.95
2016020327,48.5,57.99
2016020328,48.5,48.0
2016020329,48.5,53.35
2016020330,48.5,200.0
2016020331,63.0,90.0
2016020332,63.0,150.0
2016020333,63.0,150.0
2016020334,63.0,325.0
2016020335,160.0,325.0
2016020336,149.0,170.0
2016020337,135.0,150.0
2016020338,160.0,160.0
2016020339,139.0,160.0
2016020340,139.0,150.0
2016020341,160.0,150.0
2016020342,160.0,150.0
2016020343,160.0,140.0
2016020344,134.0,140.0
2016020345,139.0,139.0
2016020346,139.0,140.0
2016020347,160.0,140.0
2016020348,52.0,120.0
2016020401,52.0,80.0
2016020402,52.0,80.0
2016020403,52.0,80.0
2016020404,52.0,140.0
2016020405,140.0,140.0
2016020406,160.0,140.0
2016020407,52.0,80.0
2016020408,52.0,80.0
2016020409,52.0,140.0
2016020410,160.0,80.0
2016020411,130.0,140.0
2016020412,160.0,140.0
2016020413,160.0,160.0
2016020414,142.0,160.0
2016020415,88.89,155.0
2016020416,40.0,139.0
2016020417,40.0,94.3
2016020418,85.0,94.3
2016020419,133.0,89.89
2016020420,95.0,94.3
2016020421,90.0,63.0
2016020422,49.95,63.0
2016020423,63.95,63.0
2016020424,140.0,59.2
2016020425,139.0,59.2
2016020426,95.0,59.2
2016020427,139.0,139.0
2016020428,95.0,140.0
2016020429,65.0,140.0
2016020430,80.0,79.5
2016020431,80.0,140.0
2016020432,140.0,84.0
2016020433,130.0,139.0
2016020434,130.0,170.0
2016020435,125.0,170.0
2016020436,80.0,150.0
2016020437,80.0,160.0
2016020438,140.0,140.0
2016020439,140.0,170.0
2016020440,140.0,120.0
2016020441,139.0,120.0
2016020442,46.0,140.0
2016020443,139.0,160.0
2016020444,46.0,69.95
2016020445,46.0,69.95
2016020446,139.0,57.0
2016020447,140.0,57.0
2016020448,49.5,52.0
2016020501,49.5,52.0
2016020502,74.89,52.0
2016020503,48.0,52.0
2016020504,48.0,52.0
2016020505,44.24,52.0
2016020506,52.0,52.0
2016020507,44.24,160.0
2016020508,44.24,140.0
2016020509,44.24,160.0
2016020510,44.0,52.0
2016020511,52.0,140.0
2016020512,52.0,160.0
2016020513,140.0,160.0
2016020514,160.0,160.0
2016020515,100.0,160.0
2016020516,63.0,185.0
2016020517,63.0,185.0
2016020518,139.0,185.0
2016020519,140.0,185.0
2016020520,65.0,185.0
2016020521,139.0,139.0
2016020522,140.0,325.0
2016020523,63.0,140.0
2016020524,58.0,81.0
2016020525,139.0,81.0
2016020526,85.0,81.0
2016020527,85.0,81.0
2016020528,139.0,139.0
2016020529,95.0,140.0
2016020530,95.0,139.0
2016020531,85.0,140.0
2016020532,160.0,83.99
2016020533,140.0,120.0
2016020534,155.0,325.0
2016020535,185.0,325.0
2016020536,185.0,140.0
2016020537,185.0,155.0
2016020538,185.0,140.0
2016020539,135.0,140.0
2016020540,139.0,140.0
2016020541,139.0,88.0
2016020542,85.0,140.0
2016020543,140.0,140.0
2016020544,140.0,139.0
2016020545,200.0,140.0
2016020546,200.0,139.0
2016020547,200.0,140.0
2016020548,200.0,85.0
2016020601,200.0,160.0
2016020602,200.0,120.0
2016020603,200.0,140.0
2016020604,200.0,85.0
2016020605,200.0,85.0
2016020606,200.0,85.0
2016020607,200.0,85.0
2016020608,200.0,85.0
2016020609,200.0,85.0
2016020610,62.0,85.0
2016020611,140.0,85.0
2016020612,160.0,85.0
2016020613,62.0,85.0
2016020614,62.0,350.0
2016020615,140.0,160.0
2016020616,88.89,80.0
2016020617,88.89,60.0
2016020618,140.0,60.0
2016020619,140.0,60.0
2016020620,57.24,140.0
2016020621,57.24,140.0
2016020622,160.0,59.24
2016020623,85.0,59.99
2016020624,56.0,57.99
2016020625,140.0,100.0
2016020626,160.0,56.95
2016020627,149.0,56.95
2016020628,149.0,56.95
2016020629,140.0,70.0
2016020630,65.0,70.0
2016020631,65.0,70.0
2016020632,69.0,70.0
2016020633,80.0,70.0
2016020634,325.0,170.0
2016020635,325.0,170.0
2016020636,149.0,155.0
2016020637,160.0,325.0
2016020638,170.0,140.0
2016020639,69.0,70.0
2016020640,139.0,139.0
2016020641,140.0,64.49
2016020642,140.0,160.0
2016020643,140.0,110.0
2016020644,65.0,110.0
2016020645,140.0,139.0
2016020646,139.0,140.0
2016020647,140.0,74.0
2016020648,140.0,74.0
2016020701,75.0,74.0
2016020702,95.0,120.0
2016020703,140.0,160.0
2016020704,95.0,74.0
2016020705,95.0,74.0
2016020706,95.0,74.0
2016020707,160.0,74.0
2016020708,95.0,74.0
2016020709,75.0,140.0
2016020710,75.0,140.0
2016020711,75.0,140.0
2016020712,160.0,140.0
2016020713,160.0,160.0
2016020714,160.0,160.0
2016020715,160.0,160.0
2016020716,155.0,160.0
2016020717,200.0,100.0
2016020718,200.0,100.0
2016020719,200.0,100.0
2016020720,200.0,132.0
2016020721,200.0,140.0
2016020722,200.0,185.0
2016020723,200.0,185.0
2016020724,200.0,185.0
2016020725,200.0,185.0
2016020726,200.0,185.0
2016020727,200.0,185.0
2016020728,200.0,185.0
2016020729,200.0,68.5
2016020730,54.95,68.5
2016020731,54.95,68.5
2016020732,54.95,68.5
2016020733,54.95,139.0
2016020734,62.75,170.0
2016020735,62.75,132.0
2016020736,62.75,132.0
2016020737,62.75,145.0
2016020738,130.0,140.0
2016020739,62.75,155.0
2016020740,62.75,140.0
2016020741,62.75,140.0
2016020742,139.0,46.5
2016020743,140.0,139.0
2016020744,139.0,46.0
2016020745,65.0,140.0
2016020746,46.5,46.0
2016020747,120.0,82.0
2016020748,75.0,82.0
2016020801,75.0,82.0
2016020802,120.0,82.0
2016020803,130.0,82.0
2016020804,160.0,82.0
2016020805,75.0,100.0
2016020806,75.0,82.0
2016020807,75.0,82.0
2016020808,75.0,82.0
2016020809,75.0,82.0
2016020810,160.0,82.0
2016020811,75.0,82.0
2016020812,75.0,82.0
2016020813,140.0,140.0
2016020814,140.0,160.0
2016020815,160.0,160.0
2016020816,75.0,70.0
2016020817,75.0,68.0
2016020818,140.0,68.0
2016020819,76.0,155.0
2016020820,76.0,155.0
2016020821,76.0,139.0
2016020822,76.0,72.0
2016020823,76.0,72.0
2016020824,140.0,72.0
2016020825,160.0,170.0
2016020826,160.0,72.0
2016020827,140.0,72.0
2016020828,160.0,74.0
2016020829,160.0,74.0
2016020830,160.0,74.0
2016020831,170.0,74.0
2016020832,170.0,88.0
2016020833,160.0,88.0
2016020834,160.0,170.0
2016020835,160.0,155.0
2016020836,170.0,155.0
2016020837,90.0,139.0
2016020838,160.0,88.0
2016020839,160.0,138.0
2016020840,160.0,139.0
2016020841,160.0,140.0
2016020842,115.0,140.0
2016020843,160.0,140.0
2016020844,115.0,160.0
2016020845,140.0,160.0
2016020846,80.0,140.0
2016020847,90.0,140.0
2016020848,160.0,90.0
2016020901,90.0,140.0
2016020902,160.0,140.0
2016020903,90.0,160.0
2016020904,90.0,160.0
2016020905,90.0,160.0
2016020906,90.0,48.0
2016020907,90.0,48.0
2016020908,90.0,46.0
2016020909,90.0,46.0
2016020910,90.0,50.0
2016020911,80.0,50.0
2016020912,80.0,50.0
2016020913,140.0,65.0
2016020914,140.0,65.0
2016020915,140.0,139.0
2016020916,65.0,94.3
2016020917,140.0,140.0
2016020918,149.0,94.3
2016020919,149.0,325.0
2016020920,160.0,94.3
2016020921,140.0,65.0
2016020922,120.0,48.5
2016020923,140.0,48.5
2016020924,120.0,48.5
2016020925,57.24,140.0
2016020926,44.22,48.5
2016020927,44.22,48.5
2016020928,44.22,48.5
2016020929,44.22,48.5
2016020930,70.8,48.5
2016020931,79.0,63.0
2016020932,81.0,63.0
2016020933,81.0,63.0
2016020934,81.0,63.0
2016020935,155.0,160.0
2016020936,155.0,149.0
2016020937,140.0,135.0
2016020938,140.0,160.0
2016020939,160.0,139.0
2016020940,140.0,139.0
2016020941,115.0,160.0
2016020942,132.0,160.0
2016020943,140.0,160.0
2016020944,140.0,134.0
2016020945,140.0,139.0
2016020946,75.0,139.0
2016020947,160.0,160.0
2016020948,75.0,52.0
2016021001,75.0,52.0
2016021002,75.0,52.0
2016021003,160.0,52.0
2016021004,75.0,52.0
2016021005,75.0,140.0
2016021006,75.0,160.0
2016021007,75.0,52.0
2016021008,75.0,52.0
2016021009,75.0,52.0
2016021010,75.0,160.0
2016021011,140.0,130.0
2016021012,160.0,160.0
2016021013,160.0,160.0
2016021014,155.0,142.0
2016021015,155.0,88.89
2016021016,46.8,40.0
2016021017,155.0,40.0
2016021018,140.0,85.0
2016021019,130.0,133.0
2016021020,140.0,95.0
2016021021,130.0,90.0
2016021022,120.89174783506277,49.95
2016021023,46.0,63.95
2016021024,46.0,140.0
2016021025,120.89174783506277,139.0
2016021026,120.89174783506277,95.0
2016021027,45.95,139.0
2016021028,45.95,95.0
2016021029,120.89174783506277,65.0
2016021030,120.89174783506277,80.0
2016021031,140.0,80.0
2016021032,69.25,140.0
2016021033,122.0,130.0
2016021034,69.25,130.0
2016021035,139.0,125.0
2016021036,140.0,80.0
2016021037,129.0,80.0
2016021038,140.0,140.0
2016021039,140.0,140.0
2016021040,122.0,140.0
2016021041,69.25,139.0
2016021042,122.0,46.0
2016021043,139.0,139.0
2016021044,140.0,46.0
2016021045,76.0,46.0
2016021046,139.0,139.0
2016021047,76.0,140.0
2016021048,76.0,49.5
2016021101,140.0,49.5
2016021102,76.0,74.89
2016021103,76.0,48.0
2016021104,76.0,48.0
2016021105,76.0,44.24
2016021106,76.0,52.0
2016021107,76.0,44.24
2016021108,76.0,44.24
2016021109,76.0,44.24
2016021110,160.0,44.0
2016021111,160.0,52.0
2016021112,76.0,52.0
2016021113,76.0,140.0
2016021114,142.0,160.0
2016021115,140.0,100.0
2016021116,130.0,63.0
2016021117,130.0,63.0
2016021118,64.95,139.0
2016021119,155.0,140.0
2016021120,155.0,65.0
2016021121,65.0,139.0
2016021122,120.0,140.0
2016021123,120.0,63.0
2016021124,64.95,58.0
2016021125,64.95,139.0
2016021126,44.0,85.0
2016021127,46.0,85.0
2016021128,44.0,139.0
2016021129,139.0,95.0
2016021130,45.95,95.0
2016021131,140.0,85.0
2016021132,45.95,160.0
2016021133,140.0,140.0
2016021134,140.0,155.0
2016021135,170.0,185.0
2016021136,325.0,185.0
2016021137,120.89174783506277,185.0
2016021138,160.0,185.0
2016021139,149.0,135.0
2016021140,149.0,139.0
2016021141,170.0,139.0
2016021142,139.0,85.0
2016021143,139.0,140.0
2016021144,46.5,140.0
2016021145,46.5,200.0
2016021146,140.0,200.0
2016021147,160.0,200.0
2016021148,90.0,200.0
2016021201,140.0,200.0
2016021202,140.0,200.0
2016021203,90.0,200.0
2016021204,90.0,200.0
2016021205,90.0,200.0
2016021206,90.0,200.0
2016021207,90.0,200.0
2016021208,90.0,200.0
2016021209,90.0,200.0
2016021210,90.0,62.0
2016021211,90.0,140.0
2016021212,160.0,160.0
2016021213,90.0,62.0
2016021214,160.0,62.0
2016021215,140.0,140.0
2016021216,139.0,88.89
2016021217,95.0,88.89
2016021218,139.0,140.0
2016021219,139.0,140.0
2016021220,120.89174783506277,57.24
2016021221,139.0,57.24
2016021222,120.89174783506277,160.0
2016021223,130.0,85.0
2016021224,120.89174783506277,56.0
2016021225,45.95,140.0
2016021226,130.0,160.0
2016021227,130.0,149.0
2016021228,139.0,149.0
2016021229,42.0,140.0
2016021230,42.0,65.0
2016021231,42.0,65.0
2016021232,98.5,69.0
2016021233,98.5,80.0
2016021234,98.5,325.0
2016021235,130.0,325.0
2016021236,170.0,149.0
2016021237,170.0,160.0
2016021238,160.0,170.0
2016021239,160.0,69.0
2016021240,98.5,139.0
2016021241,98.5,140.0
2016021242,140.0,140.0
2016021243,50.0,140.0
2016021244,50.0,65.0
2016021245,120.89174783506277,140.0
2016021246,50.0,139.0
2016021247,140.0,140.0
2016021248,120.89174783506277,140.0
2016021301,120.89174783506277,75.0
2016021302,37.65,95.0
